FIRST QUARTER,,ASU,COLO
,TD,9:58,"D.J. Foster 15 Yd Run (Zane Gonzalez Kick)Drive info: 8 plays, 69 yds in 3:07",7,0
,TD,8:39,"Kalen Ballage 38 Yd pass from Taylor Kelly (Zane Gonzalez Kick)Drive info: 2 plays, 65 yds in 0:54",14,0
SECOND QUARTER,,ASU,COLO
,FG,14:12,"Zane Gonzalez 31 Yd Field Goal  Drive info: 7 plays, 67 yds in 2:06",17,0
,TD,10:06,"Shay Fields 4 Yd pass from Sefo Liufau (Will Oliver Kick)Drive info: 10 plays, 77 yds in 4:06",17,7
,TD,5:39,"Nelson Spruce 15 Yd pass from Sefo Liufau (Will Oliver Kick)Drive info: 8 plays, 77 yds in 3:06",17,14
,TD,2:46,"D.J. Foster 5 Yd pass from Taylor Kelly (Zane Gonzalez Kick)Drive info: 3 plays, 9 yds in 1:08",24,14
THIRD QUARTER,,ASU,COLO
,TD,13:08,"Jaelen Strong 1 Yd pass from Taylor Kelly (Zane Gonzalez Kick)Drive info: 6 plays, 75 yds in 1:52",31,14
,FG,10:10,"Will Oliver 27 Yd Field Goal  Drive info: 7 plays, 66 yds in 2:58",31,17
,TD,8:05,"Taylor Kelly 50 Yd Run (Zane Gonzalez Kick)Drive info: 6 plays, 75 yds in 2:05",38,17
FOURTH QUARTER,,ASU,COLO
,TD,8:38,"Nelson Spruce 31 Yd pass from Sefo Liufau (Will Oliver Kick)Drive info: 7 plays, 99 yds in 2:15",38,24
,,ASU,COLO
1st Downs,18,28
3rd down efficiency,4-13,8-18
4th down efficiency,1-1,1-4
Total Yards,426,545
Passing,203,313
Comp-Att,15-25,35-54
Yards per pass,8.1,5.8
Rushing,223,232
Rushing Attempts,35,37
Yards per rush,6.4,6.3
Penalties,8-59,8-75
Turnovers,0,3
Fumbles lost,0,1
Interceptions thrown,0,2
Possession,25:14,34:46
Arizona State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Taylor Kelly,13/21,195,9.3,3,0,96.1
Mike Bercovici,2/4,8,2.0,0,0,5.5
Team,15/25,203,8.1,3,0,--
Colorado Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Sefo Liufa,31/46,278,6.0,3,2,67.5
Jordan Gehrke,4/8,35,4.4,0,0,55.1
Team,35/54,313,5.8,3,2,--
Arizona State Rushing
,CAR,YDS,AVG,TD,LG
D.J. Foster,20,147,7.4,1,52
Taylor Kelly,6,70,11.7,1,50
Deantre Lewis,1,6,6.0,0,6
Demario Richard,2,3,1.5,0,3
Cameron Smith,1,1,1.0,0,1
Mike Bercovici,4,-3,-0.8,0,4
Team,35,223,6.4,2,52
Colorado Rushing
,CAR,YDS,AVG,TD,LG
Christian Powell,11,118,10.7,0,55
Phillip Lindsay,9,39,4.3,0,11
Donovan Lee,2,38,19.0,0,45
Tony Jones,5,33,6.6,0,12
Jordan Gehrke,1,9,9.0,0,9
Sefo Liufa,7,-2,-0.3,0,12
Michael Adkins II,2,-3,-1.5,0,0
Team,37,232,6.3,0,55
Arizona State Receiving
,REC,YDS,AVG,TD,LG
Jaelen Strong,6,77,12.8,1,45
D.J. Foster,4,59,14.8,1,27
Kalen Ballage,1,38,38.0,1,38
Cameron Smith,2,12,6.0,0,12
"u""De'Marieya Nelson""",1,9,9.0,0,9
Kody Kohl,1,8,8.0,0,8
Team,15,203,13.5,3,45
Colorado Receiving
,REC,YDS,AVG,TD,LG
Nelson Spruce,7,97,13.9,2,31
Tyler McCulloch,5,72,14.4,0,26
D.D. Goodson,5,49,9.8,0,18
Shay Fields,7,36,5.1,1,11
Christian Powell,4,26,6.5,0,10
Bryce Bobo,3,18,6.0,0,8
Phillip Lindsay,2,6,3.0,0,4
George Frazier,1,5,5.0,0,5
Kyle Slavin,1,4,4.0,0,4
Team,35,313,8.9,3,31
Arizona State Interceptions
,INT,YDS,TD
Jordan Simone,1,29,0
Christian Sam,1,0,0
Team,2,29,0
Colorado Interceptions
,INT,YDS,TD
No Interception Information
Arizona State Kick Returns
,NO,YDS,AVG,LG,TD
No Kickoff Returns
Colorado Kick Returns
,NO,YDS,AVG,LG,TD
Phillip Lindsay,5,113,22.6,46,0
Team,5,113,22.6,46,0
Arizona State Punt Returns
,NO,YDS,AVG,LG,TD
Damarious Randall,1,5,5.0,5,0
Team,1,5,5.0,5,0
Colorado Punt Returns
,NO,YDS,AVG,LG,TD
Nelson Spruce,1,11,11.0,11,0
Team,1,11,11.0,11,0
Arizona State Kicking
,FG,PCT,LG,XP,PTS
Zane Gonzalez,1/1,100.0,31,5/5,8
Team,1/1,100.0,31,5/5,8
Colorado Kicking
,FG,PCT,LG,XP,PTS
Will Oliver,1/1,100.0,27,3/3,6
Team,1/1,100.0,27,3/3,6
Arizona State Punting
,NO,YDS,AVG,TB,-20,LG
Matt Haack,7,337,48.1,1,3,57
Team,7,337,48.1,1,3,57
Colorado Punting
,NO,YDS,AVG,TB,-20,LG
"u""Darragh O'Neill""",3,145,48.3,0,2,50
Team,3,145,48.3,0,2,50
