FIRST QUARTER,,UVA,FSU
,TD,12:15,"Karlos Williams 2 Yd Run (Roberto Aguayo Kick)Drive info: 3 plays, 23 yds in 0:54",0,7
,TD,4:20,"Andre Levrone 16 Yd pass from Greyson Lambert (Ian Frye Kick)Drive info: 9 plays, 53 yds in 3:56",7,7
,TD,0:24,"Darius Jennings 15 Yd pass from Greyson Lambert (Ian Frye PAT failed)Drive info: 7 plays, 45 yds in 2:21",13,7
SECOND QUARTER,,UVA,FSU
,TD,14:26,"Karlos Williams 3 Yd Run (Roberto Aguayo Kick)Drive info: 1 plays, 3 yds in 0:05",13,14
,TD,14:14,"Rashad Greene 22 Yd pass from Jameis Winston (Roberto Aguayo Kick)Drive info: 1 plays, 22 yds in 0:06",13,21
,TD,4:43,"Jameis Winston 4 Yd Run (Roberto Aguayo Kick)Drive info: 15 plays, 80 yds in 6:48",13,28
THIRD QUARTER,,UVA,FSU
,TD,8:14,"Canaan Severin 23 Yd pass from Greyson Lambert (Ian Frye Kick)Drive info: 1 plays, 23 yds in 0:07",20,28
,FG,4:41,"Roberto Aguayo 43 Yd Field Goal  Drive info: 9 plays, 60 yds in 3:33",20,31
,FG,0:16,"Roberto Aguayo 40 Yd Field Goal  Drive info: 8 plays, 38 yds in 2:58",20,34
,,UVA,FSU
1st Downs,17,20
3rd down efficiency,7-16,5-13
4th down efficiency,1-2,0-0
Total Yards,257,376
Passing,220,261
Comp-Att,20-35,22-35
Yards per pass,6.3,7.5
Rushing,37,115
Rushing Attempts,32,39
Yards per rush,1.2,2.9
Penalties,6-49,6-46
Turnovers,3,3
Fumbles lost,2,1
Interceptions thrown,1,2
Possession,29:18,30:42
Virginia Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Greyson Lambert,20/35,220,6.3,3,1,25.2
Team,20/35,220,6.3,3,1,--
Florida State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Jameis Winston,22/35,261,7.5,1,2,53.8
Team,22/35,261,7.5,1,2,--
Virginia Rushing
,CAR,YDS,AVG,TD,LG
Kevin Parks,15,43,2.9,0,11
Khalek Shepherd,5,26,5.2,0,15
Taquan Mizzell,2,7,3.5,0,5
Darius Jennings,1,3,3.0,0,3
David Watford,2,0,0.0,0,2
Greyson Lambert,7,-42,-6.0,0,2
Team,32,37,1.2,0,15
Florida State Rushing
,CAR,YDS,AVG,TD,LG
Karlos Williams,21,70,3.3,2,11
Dalvin Cook,11,36,3.3,0,8
Jameis Winston,5,16,3.2,1,20
Team,39,115,2.9,3,20
Virginia Receiving
,REC,YDS,AVG,TD,LG
Canaan Severin,4,56,14.0,1,23
Darius Jennings,4,45,11.3,1,24
Zachary Swanson,3,44,14.7,0,26
Kevin Parks,4,27,6.8,0,12
Andre Levrone,1,16,16.0,1,16
Taquan Mizzell,2,14,7.0,0,10
Doni Dowling,1,13,13.0,0,13
Connor Wingo-Reeves,1,5,5.0,0,5
Team,20,220,11.0,3,26
Florida State Receiving
,REC,YDS,AVG,TD,LG
Rashad Greene,13,136,10.5,1,22
Ermon Lane,2,53,26.5,0,40
Jesus Wilson,5,46,9.2,0,15
Karlos Williams,2,26,13.0,0,21
Team,22,261,11.9,1,40
Virginia Interceptions
,INT,YDS,TD
Eli Harold,1,0,0
Maurice Canady,1,0,0
Team,2,0,0
Florida State Interceptions
,INT,YDS,TD
Terrance Smith,1,3,0
Team,1,3,0
Virginia Kick Returns
,NO,YDS,AVG,LG,TD
Darius Jennings,1,33,33.0,33,0
Team,1,33,33.0,33,0
Florida State Kick Returns
,NO,YDS,AVG,LG,TD
Jesus Wilson,1,20,20.0,20,0
Kermit Whitfield,1,15,15.0,15,0
Team,2,35,17.5,20,0
Virginia Punt Returns
,NO,YDS,AVG,LG,TD
Khalek Shepherd,1,7,7.0,7,0
Team,1,7,7.0,7,0
Florida State Punt Returns
,NO,YDS,AVG,LG,TD
Rashad Greene,1,-2,-2.0,-2,0
Team,1,-2,-2.0,0,0
Virginia Kicking
,FG,PCT,LG,XP,PTS
Ian Frye,0/0,0.0,0,2/3,2
Team,0/0,0.0,0,2/3,2
Florida State Kicking
,FG,PCT,LG,XP,PTS
Roberto Aguayo,2/2,100.0,43,4/4,10
Team,2/2,100.0,43,4/4,10
Virginia Punting
,NO,YDS,AVG,TB,-20,LG
Alec Vozenilek,7,292,41.7,2,1,50
Team,7,292,41.7,2,1,50
Florida State Punting
,NO,YDS,AVG,TB,-20,LG
Cason Beatty,4,194,48.5,0,1,67
Team,4,194,48.5,0,1,67
