FIRST QUARTER,,MSU,BAY
,TD,12:27,"Jeremy Langford 2 Yd Run (Michael Geiger Kick)Drive info: 6 plays, 75 yds in 2:33",7,0
,TD,8:56,"KD Cannon 49 Yd pass from Bryce Petty (Chris Callahan Kick)Drive info: 10 plays, 93 yds in 3:28",7,7
,TD,5:06,"R.J. Shelton 11 Yd Run (Michael Geiger Kick)Drive info: 7 plays, 60 yds in 3:42",14,7
,TD,2:32,"Corey Coleman 53 Yd pass from Jay Lee (Chris Callahan Kick)Drive info: 3 plays, 65 yds in 0:35",14,14
SECOND QUARTER,,MSU,BAY
,TD,8:13,"Bryce Petty 1 Yd Run (Chris Callahan Kick)Drive info: 10 plays, 73 yds in 2:50",14,21
,FG,3:14,"Chris Callahan 25 Yd Field Goal  Drive info: 6 plays, 77 yds in 1:48",14,24
THIRD QUARTER,,MSU,BAY
,TD,14:32,"KD Cannon 74 Yd pass from Bryce Petty (Chris Callahan Kick)Drive info: 2 plays, 76 yds in 0:19",14,31
,FG,11:23,"Chris Callahan 46 Yd Field Goal  Drive info: 7 plays, 19 yds in 1:58",14,34
,TD,6:50,"Jeremy Langford 2 Yd Run (Michael Geiger Kick)Drive info: 9 plays, 63 yds in 4:26",21,34
,TD,4:03,"LaQuan McGowan 18 Yd pass from Bryce Petty (Chris Callahan Kick)Drive info: 7 plays, 75 yds in 2:47",21,41
FOURTH QUARTER,,MSU,BAY
,TD,12:09,"Josiah Price 8 Yd pass from Connor Cook (Michael Geiger Kick)Drive info: 5 plays, 71 yds in 2:09",28,41
,TD,4:55,"Jeremy Langford 1 Yd Run (Michael Geiger Kick)Drive info: 9 plays, 60 yds in 4:20",35,41
,TD,0:17,"Keith Mumphery 10 Yd pass from Connor Cook (Michael Geiger Kick)Drive info: 8 plays, 81 yds in 0:48",42,41
,,MSU,BAY
1st Downs,29,25
3rd down efficiency,12-18,6-15
4th down efficiency,1-3,0-1
Total Yards,552,583
Passing,314,603
Comp-Att,24-42,37-52
Yards per pass,7.5,11.6
Rushing,238,-20
Rushing Attempts,46,22
Yards per rush,5.2,-0.9
Penalties,7-75,11-105
Turnovers,2,1
Fumbles lost,0,0
Interceptions thrown,2,1
Possession,36:09,23:06
Michigan State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Connor Cook,24/42,314,7.5,2,2,51.7
Team,24/42,314,7.5,2,2,--
Baylor Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Bryce Petty,36/51,550,10.8,3,1,88.8
Jay Lee,1/1,53,53.0,1,0,100.0
Team,37/52,603,11.6,4,1,--
Michigan State Rushing
,CAR,YDS,AVG,TD,LG
Jeremy Langford,27,162,6.0,3,65
Nick Hill,7,26,3.7,0,12
Tony Lippett,1,19,19.0,0,19
Connor Cook,6,11,1.8,0,10
R.J. Shelton,2,11,5.5,1,11
Michael Geiger,1,6,6.0,0,6
Macgarrett Kings Jr.,1,4,4.0,0,4
Team,46,238,5.2,4,65
Baylor Rushing
,CAR,YDS,AVG,TD,LG
Shock Linwood,11,26,2.4,0,10
Devin Chafin,1,-2,-2.0,0,0
Johnny Jefferson,2,-2,-1.0,0,2
Bryce Petty,7,-36,-5.1,1,3
Team,22,-20,-0.9,1,10
Michigan State Receiving
,REC,YDS,AVG,TD,LG
Keith Mumphery,4,87,21.8,1,50
Tony Lippett,5,74,14.8,0,24
Aaron Burbridge,4,57,14.3,0,39
Josiah Price,3,27,9.0,1,10
Jamal Lyles,1,21,21.0,0,21
Macgarrett Kings Jr.,3,19,6.3,0,9
R.J. Shelton,1,17,17.0,0,17
Jeremy Langford,2,7,3.5,0,4
Delton Williams,1,5,5.0,0,5
Team,24,314,13.1,2,50
Baylor Receiving
,REC,YDS,AVG,TD,LG
Kd Cannon,8,197,24.6,2,74
Corey Coleman,7,150,21.4,1,53
Antwan Goodley,9,93,10.3,0,37
Levi Norwood,6,64,10.7,0,31
Jay Lee,2,37,18.5,0,26
Clay Fuller,2,25,12.5,0,15
LaQuan McGowan,1,18,18.0,1,18
Shock Linwood,1,14,14.0,0,14
"u""Tre'Von Armstead""",1,5,5.0,0,5
Team,37,603,16.3,4,74
Michigan State Interceptions
,INT,YDS,TD
Riley Bullough,1,-1,0
Team,1,-1,0
Baylor Interceptions
,INT,YDS,TD
Taylor Young,1,37,0
Alfred Pullom,1,21,0
Team,2,58,0
Michigan State Kick Returns
,NO,YDS,AVG,LG,TD
R.J. Shelton,3,89,29.7,37,0
Nick Hill,2,30,15.0,17,0
Team,5,119,23.8,37,0
Baylor Kick Returns
,NO,YDS,AVG,LG,TD
Clay Fuller,1,19,19.0,19,0
Levi Norwood,1,7,7.0,7,0
Team,2,26,13.0,19,0
Michigan State Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Baylor Punt Returns
,NO,YDS,AVG,LG,TD
Levi Norwood,1,10,10.0,10,0
Team,1,10,10.0,10,0
Michigan State Kicking
,FG,PCT,LG,XP,PTS
Michael Geiger,0/0,0.0,0,6/6,6
Team,0/0,0.0,0,6/6,6
Baylor Kicking
,FG,PCT,LG,XP,PTS
Chris Callahan,2/4,50.0,46,5/5,11
Team,2/4,50.0,46,5/5,11
Michigan State Punting
,NO,YDS,AVG,TB,-20,LG
Mike Sadler,3,119,39.7,0,1,46
Team,3,119,39.7,0,1,46
Baylor Punting
,NO,YDS,AVG,TB,-20,LG
Spencer Roth,1,48,48.0,0,0,48
Team,1,48,48.0,0,0,48
