FIRST QUARTER,,BGSU,WIS
,TD,13:49,"Tanner McEvoy 24 Yd Run (Rafael Gaglianone Kick)Drive info: 2 plays, 24 yds in 0:12",0,7
,TD,11:33,"Fred Coppet 35 Yd Run (Tyler Tate Kick)Drive info: 1 plays, 35 yds in 0:08",7,7
,TD,6:28,"Melvin Gordon 2 Yd Run (Rafael Gaglianone Kick)Drive info: 11 plays, 70 yds in 5:05",7,14
,FG,1:01,"Tyler Tate 28 Yd Field Goal  Drive info: 9 plays, 52 yds in 2:06",10,14
SECOND QUARTER,,BGSU,WIS
,TD,14:27,"Sam Arneson 34 Yd pass from Tanner McEvoy (Rafael Gaglianone Kick)Drive info: 1 plays, 34 yds in 0:08",10,21
,TD,11:18,"Melvin Gordon 50 Yd Run (Rafael Gaglianone PAT failed)Drive info: 3 plays, 57 yds in 0:58",10,27
,TD,5:18,"Melvin Gordon 3 Yd Run (Rafael Gaglianone Kick)Drive info: 11 plays, 57 yds in 4:41",10,34
,TD,0:18,"Melvin Gordon 21 Yd Run (Rafael Gaglianone Kick)Drive info: 6 plays, 68 yds in 1:26",10,41
THIRD QUARTER,,BGSU,WIS
,TD,14:14,"Melvin Gordon 69 Yd Run (Rafael Gaglianone Kick)Drive info: 2 plays, 75 yds in 0:46",10,48
,TD,10:28,"Corey Clement 13 Yd Run (Rafael Gaglianone Kick)Drive info: 4 plays, 87 yds in 2:01",10,55
,TD,4:40,"Corey Clement 1 Yd Run (Rafael Gaglianone Kick)Drive info: 6 plays, 61 yds in 3:11",10,62
FOURTH QUARTER,,BGSU,WIS
,FG,12:54,"Rafael Gaglianone 28 Yd Field Goal  Drive info: 10 plays, 63 yds in 5:04",10,65
,TD,11:37,"Andre Givens 60 Yd Run (Tyler Tate Kick)Drive info: 4 plays, 75 yds in 1:17",17,65
,FG,3:30,"Rafael Gaglianone 43 Yd Field Goal  Drive info: 6 plays, 23 yds in 3:19",17,68
,,BGSU,WIS
1st Downs,11,29
3rd down efficiency,2-16,3-7
4th down efficiency,0-0,0-0
Total Yards,271,756
Passing,178,112
Comp-Att,15-33,9-18
Yards per pass,5.4,6.2
Rushing,93,644
Rushing Attempts,29,60
Yards per rush,3.2,10.7
Penalties,7-36,5-55
Turnovers,2,3
Fumbles lost,1,2
Interceptions thrown,1,1
Possession,23:24,36:36
Bowling Green Passing
,C/ATT,YDS,AVG,TD,INT,QBR
James Knapke,13/28,163,5.8,0,1,11.3
Cody Callaway,2/5,15,3.0,0,0,6.7
Team,15/33,178,5.4,0,1,--
Wisconsin Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Tanner McEvoy,9/16,112,7.0,1,1,61.4
Bart Houston,0/2,0,0.0,0,0,0.1
Team,9/18,112,6.2,1,1,--
Bowling Green Rushing
,CAR,YDS,AVG,TD,LG
Andre Givens,5,67,13.4,1,60
Fred Coppet,5,35,7.0,1,35
Travis Greene,8,13,1.6,0,5
Brandon English,3,7,2.3,0,5
Cody Callaway,2,-1,-0.5,0,2
James Knapke,5,-27,-5.4,0,3
Team,29,93,3.2,2,60
Wisconsin Rushing
,CAR,YDS,AVG,TD,LG
Melvin Gordon,13,253,19.5,5,69
Tanner McEvoy,11,158,14.4,1,62
Corey Clement,16,111,6.9,2,23
Dare Ogunbowale,14,94,6.7,0,21
Kenzel Doe,2,22,11.0,0,15
George Rushing,2,8,4.0,0,5
Team,60,644,10.7,8,69
Bowling Green Receiving
,REC,YDS,AVG,TD,LG
Roger Lewis,5,68,13.6,0,36
Ryan Burbrink,3,51,17.0,0,33
Heath Jackson,3,30,10.0,0,11
Ronnie Moore,1,15,15.0,0,15
John Klingerman,1,10,10.0,0,10
Herve Coby,1,5,5.0,0,5
Travis Greene,1,-1,-1.0,0,0
Team,15,178,11.9,0,36
Wisconsin Receiving
,REC,YDS,AVG,TD,LG
Sam Arneson,3,63,21.0,1,34
Troy Fumagalli,1,22,22.0,0,22
Alex Erickson,2,10,5.0,0,7
Corey Clement,1,6,6.0,0,6
Austin Ramesh,1,6,6.0,0,6
Melvin Gordon,1,5,5.0,0,5
Team,9,112,12.4,1,34
Bowling Green Interceptions
,INT,YDS,TD
Nick Johnson,1,22,0
Team,1,22,0
Wisconsin Interceptions
,INT,YDS,TD
Lubern Figaro,1,43,0
Team,1,43,0
Bowling Green Kick Returns
,NO,YDS,AVG,LG,TD
Andre Givens,5,107,21.4,40,0
Shannon Smith,1,11,11.0,11,0
Team,6,118,19.7,40,0
Wisconsin Kick Returns
,NO,YDS,AVG,LG,TD
Kenzel Doe,2,67,33.5,38,0
Team,2,67,33.5,38,0
Bowling Green Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Wisconsin Punt Returns
,NO,YDS,AVG,LG,TD
Kenzel Doe,7,98,14.0,40,0
Team,7,98,14.0,40,0
Bowling Green Kicking
,FG,PCT,LG,XP,PTS
Tyler Tate,1/1,100.0,28,2/2,5
Team,1/1,100.0,28,2/2,5
Wisconsin Kicking
,FG,PCT,LG,XP,PTS
Rafael Gaglianone,2/2,100.0,43,8/9,14
Team,2/2,100.0,43,8/9,14
Bowling Green Punting
,NO,YDS,AVG,TB,-20,LG
Joe Davidson,11,496,45.1,0,1,57
Team,11,496,45.1,0,1,57
Wisconsin Punting
,NO,YDS,AVG,TB,-20,LG
Drew Meyer,2,81,40.5,0,1,43
Team,2,81,40.5,0,1,43
