SECOND QUARTER,,BALL,IOWA
,TD,13:08,"Blake Dueitt 35 Yd Fumble Return (Scott Secor Kick)Drive info: 3 plays, 12 yds in 1:03",7,0
,FG,11:23,"Marshall Koehn 26 Yd Field Goal  Drive info: 6 plays, 67 yds in 1:45",7,3
THIRD QUARTER,,BALL,IOWA
,FG,10:37,"Scott Secor 42 Yd Field Goal  Drive info: 11 plays, 50 yds in 4:30",10,3
,FG,8:43,"Scott Secor 27 Yd Field Goal  Drive info: 5 plays, 13 yds in 1:54",13,3
FOURTH QUARTER,,BALL,IOWA
,TD,2:52,"Derrick Willies 12 Yd pass from Jake Rudock (Mick Ellis Kick)Drive info: 10 plays, 69 yds in 2:58",13,10
,TD,1:00,"Jake Duzey 12 Yd pass from Jake Rudock (Mick Ellis Kick)Drive info: 6 plays, 59 yds in 1:23",13,17
,,BALL,IOWA
1st Downs,13,27
3rd down efficiency,4-16,10-19
4th down efficiency,0-0,0-0
Total Yards,219,455
Passing,129,342
Comp-Att,15-30,35-55
Yards per pass,4.3,6.2
Rushing,90,113
Rushing Attempts,36,29
Yards per rush,2.5,3.9
Penalties,6-45,3-30
Turnovers,1,2
Fumbles lost,1,2
Interceptions thrown,0,0
Possession,28:53,31:07
Ball State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Ozzie Mann,15/30,129,4.3,0,0,23.1
Team,15/30,129,4.3,0,0,--
Iowa Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Jake Rudock,33/52,322,6.2,2,0,71.2
CJ Beathard,2/3,20,6.7,0,0,86.3
Team,35/55,342,6.2,2,0,--
Ball State Rushing
,CAR,YDS,AVG,TD,LG
Jahwan Edwards,21,81,3.9,0,18
Horactio Banks,11,23,2.1,0,11
Ozzie Mann,3,-12,-4.0,0,3
Team,36,90,2.5,0,18
Iowa Rushing
,CAR,YDS,AVG,TD,LG
Jake Rudock,7,36,5.1,0,16
Jordan Canzeri,5,26,5.2,0,17
LeShun Daniels Jr.,4,20,5.0,0,8
Damon Bullock,3,17,5.7,0,10
Mark Weisman,6,13,2.2,0,8
Jonathan Parker,3,3,1.0,0,3
Team,29,113,3.9,0,17
Ball State Receiving
,REC,YDS,AVG,TD,LG
KeVonn Mabon,3,44,14.7,0,26
Chris Shillings,2,24,12.0,0,15
Jahwan Edwards,2,20,10.0,0,15
Jordan Williams,2,18,9.0,0,10
Dylan Curry,1,7,7.0,0,7
Horactio Banks,2,6,3.0,0,6
Corey Lacanaria,2,6,3.0,0,4
Darian Green,1,4,4.0,0,4
Team,15,129,8.6,0,26
Iowa Receiving
,REC,YDS,AVG,TD,LG
Kevonte Martin-Manley,8,70,8.8,0,19
Tevaun Smith,6,59,9.8,0,16
Jordan Canzeri,2,53,26.5,0,50
Damon Bullock,6,32,5.3,0,12
Damond Powell,2,30,15.0,0,19
Jake Duzey,3,26,8.7,1,12
Derrick Willies,2,19,9.5,1,12
Jacob Hillyer,2,18,9.0,0,12
Matt VandeBerg,2,18,9.0,0,10
Ray Hamilton,1,13,13.0,0,13
Macon Plewa,1,4,4.0,0,4
Team,35,342,9.8,2,50
Ball State Interceptions
,INT,YDS,TD
No Interception Information
Iowa Interceptions
,INT,YDS,TD
No Interception Information
Ball State Kick Returns
,NO,YDS,AVG,LG,TD
Eric Patterson,1,25,25.0,25,0
Team,1,25,25.0,25,0
Iowa Kick Returns
,NO,YDS,AVG,LG,TD
Jonathan Parker,2,41,20.5,24,0
Jordan Canzeri,1,30,30.0,30,0
Team,3,71,23.7,30,0
Ball State Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Iowa Punt Returns
,NO,YDS,AVG,LG,TD
Matt VandeBerg,1,12,12.0,12,0
Desmond King,1,-1,-1.0,-1,0
Team,2,11,5.5,12,0
Ball State Kicking
,FG,PCT,LG,XP,PTS
Scott Secor,2/3,66.7,42,1/1,7
Team,2/3,66.7,42,1/1,7
Iowa Kicking
,FG,PCT,LG,XP,PTS
Marshall Koehn,1/3,33.3,26,0/0,3
Mick Ellis,0/1,0.0,0,2/2,2
Team,1/4,25.0,26,2/2,5
Ball State Punting
,NO,YDS,AVG,TB,-20,LG
Kyle Schmidt,4,166,41.5,0,1,48
Scott Secor,4,160,40.0,0,0,46
Team,8,326,40.8,0,1,48
Iowa Punting
,NO,YDS,AVG,TB,-20,LG
Dillon Kidd,5,184,36.8,0,2,48
Team,5,184,36.8,0,2,48
