FIRST QUARTER,,SYR,BC
,TD,14:48,"Myles Willis 95 Yd Kickoff Return (Mike Knoll Kick)Drive info: 0 plays, 0 yds in 0:12",0,7
,TD,1:43,"AJ Long 4 Yd Run (Cole Murphy Kick)Drive info: 6 plays, 43 yds in 2:48",7,7
SECOND QUARTER,,SYR,BC
,TD,1:10,"Sherman Alston 26 Yd pass from Tyler Murphy (Mike Knoll Kick)Drive info: 4 plays, 55 yds in 1:32",7,14
THIRD QUARTER,,SYR,BC
,TD,12:14,"Jon Hilliman 7 Yd Run (Mike Knoll Kick)Drive info: 4 plays, 30 yds in 2:00",7,21
FOURTH QUARTER,,SYR,BC
,TD,8:43,"Tyler Rouse 42 Yd Run (Mike Knoll Kick)Drive info: 9 plays, 80 yds in 4:08",7,28
,,SYR,BC
1st Downs,8,19
3rd down efficiency,1-11,5-14
4th down efficiency,0-0,1-2
Total Yards,128,302
Passing,66,160
Comp-Att,8-20,13-17
Yards per pass,3.3,9.4
Rushing,62,142
Rushing Attempts,28,49
Yards per rush,2.2,2.9
Penalties,8-67,4-36
Turnovers,2,1
Fumbles lost,0,1
Interceptions thrown,2,0
Possession,21:43,38:17
Syracuse Passing
,C/ATT,YDS,AVG,TD,INT,QBR
AJ Long,7/18,59,3.3,0,1,9.0
Austin Wilson,1/2,7,3.5,0,1,0.0
Team,8/20,66,3.3,0,2,--
Boston College Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Tyler Murphy,13/17,160,9.4,1,0,80.0
Team,13/17,160,9.4,1,0,--
Syracuse Rushing
,CAR,YDS,AVG,TD,LG
Prince-Tyson Gulley,6,28,4.7,0,29
Devante McFarlane,5,21,4.2,0,11
Ervin Philips,4,16,4.0,0,16
George Morris,5,10,2.0,0,6
Adonis Ameen-Moore,2,5,2.5,0,4
AJ Long,6,-18,-3.0,1,5
Team,28,62,2.2,1,29
Boston College Rushing
,CAR,YDS,AVG,TD,LG
Tyler Rouse,9,59,6.6,1,42
Marcus Outlow,11,31,2.8,0,12
Tyler Murphy,11,20,1.8,0,18
Jon Hilliman,12,19,1.6,1,9
Sherman Alston,1,11,11.0,0,11
Myles Willis,4,4,1.0,0,3
Team,49,142,2.9,2,42
Syracuse Receiving
,REC,YDS,AVG,TD,LG
Jarrod West,5,45,9.0,0,14
Ervin Philips,1,9,9.0,0,9
Alvin Cornelius,1,7,7.0,0,7
Adrian Flemming,1,5,5.0,0,5
Team,8,66,8.3,0,14
Boston College Receiving
,REC,YDS,AVG,TD,LG
Josh Bordner,4,41,10.3,0,14
Sherman Alston,2,31,15.5,1,26
Shakim Phillips,1,30,30.0,0,30
Charlie Callinan,2,22,11.0,0,15
David Dudeck,2,20,10.0,0,15
Dan Crimmins,1,9,9.0,0,9
Marcus Outlow,1,7,7.0,0,7
Team,13,160,12.3,1,30
Syracuse Interceptions
,INT,YDS,TD
No Interception Information
Boston College Interceptions
,INT,YDS,TD
Sean Duggan,1,15,0
Mike Strizak,1,1,0
Team,2,16,0
Syracuse Kick Returns
,NO,YDS,AVG,LG,TD
Ervin Philips,3,57,19.0,23,0
Devante McFarlane,1,20,20.0,20,0
Jonathan Thomas,1,7,7.0,7,0
Team,5,84,16.8,23,0
Boston College Kick Returns
,NO,YDS,AVG,LG,TD
Myles Willis,2,97,48.5,95,1
Team,2,97,48.5,95,1
Syracuse Punt Returns
,NO,YDS,AVG,LG,TD
Ritchy Desir,3,38,12.7,15,0
Darius Kelly,1,1,1.0,1,0
Team,4,39,9.8,15,0
Boston College Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Syracuse Kicking
,FG,PCT,LG,XP,PTS
Cole Murphy,0/0,0.0,0,1/1,1
Team,0/0,0.0,0,1/1,1
Boston College Kicking
,FG,PCT,LG,XP,PTS
Mike Knoll,0/1,0.0,0,4/4,4
Team,0/1,0.0,0,4/4,4
Syracuse Punting
,NO,YDS,AVG,TB,-20,LG
Riley Dixon,9,332,36.9,0,2,47
Team,9,332,36.9,0,2,47
Boston College Punting
,NO,YDS,AVG,TB,-20,LG
Alex Howell,6,258,43.0,0,2,49
Team,6,258,43.0,0,2,49
