FIRST QUARTER,,TULN,TLSA
,TD,3:43,"Charles Jones 15 Yd pass from Tanner Lee (Andrew DiRocco Kick)Drive info: 2 plays, 20 yds in 0:42",7,0
SECOND QUARTER,,TULN,TLSA
,TD,9:56,"Dant\xe9 Butler 1 Yd pass from Tanner Lee (Andrew DiRocco Kick)Drive info: 14 plays, 80 yds in 6:04",14,0
,TD,7:11,"Keevan Lucas 43 Yd pass from Dane Evans (Carl Salazar Kick)Drive info: 7 plays, 75 yds in 2:45",14,7
,TD,6:51,"Sherman Badie 90 Yd Run (Andrew DiRocco Kick)Drive info: 1 plays, 90 yds in 0:15",21,7
,TD,0:37,"Keevan Lucas 84 Yd pass from Dane Evans (Carl Salazar Kick)Drive info: 2 plays, 80 yds in 0:24",21,14
THIRD QUARTER,,TULN,TLSA
,FG,8:15,"Carl Salazar 42 Yd Field Goal  Drive info: 5 plays, 24 yds in 1:29",21,17
FOURTH QUARTER,,TULN,TLSA
,FG,8:31,"Carl Salazar 26 Yd Field Goal  Drive info: 13 plays, 84 yds in 5:12",21,20
,TD,6:50,"Xavier Rush 60 Yd pass from Tanner Lee (Andrew DiRocco Kick)Drive info: 3 plays, 65 yds in 1:41",28,20
,TD,2:53,"Keevan Lucas 3 Yd pass from Dane Evans (Dane Evans Pass to Joshua Atkinson for Two-Point Conversion)Drive info: 11 plays, 77 yds in 3:52",28,28
OVERTIME,,TULN,TLSA
,FG,0:00,"Andrew DiRocco 30 Yd Field Goal  Drive info: 4 plays, 12 yds",31,28
,FG,0:00,"Carl Salazar 26 Yd Field Goal  Drive info: 5 plays, 16 yds",31,31
2ND OVERTIME,,TULN,TLSA
,TD,0:00,"Conner Floyd 8 Yd pass from Dane Evans (Carl Salazar Kick)Drive info: 5 plays, 25 yds",31,38
,,TULN,TLSA
1st Downs,22,30
3rd down efficiency,8-16,9-19
4th down efficiency,0-0,1-1
Total Yards,516,592
Passing,262,438
Comp-Att,22-44,31-53
Yards per pass,6.0,8.3
Rushing,254,154
Rushing Attempts,30,36
Yards per rush,8.5,4.3
Penalties,9-96,9-90
Turnovers,2,2
Fumbles lost,1,0
Interceptions thrown,1,2
Possession,28:41,30:37
Tulane Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Tanner Lee,22/44,262,6.0,3,1,48.3
Team,22/44,262,6.0,3,1,--
Tulsa Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Dane Evans,31/53,438,8.3,4,2,68.7
Team,31/53,438,8.3,4,2,--
Tulane Rushing
,CAR,YDS,AVG,TD,LG
Sherman Badie,15,215,14.3,1,90
Dontrell Hilliard,3,17,5.7,0,8
Lazedrick Thompson,5,11,2.2,0,6
Dant\xe9 Butler,3,8,2.7,0,5
Tanner Lee,4,3,0.8,0,5
Team,30,254,8.5,1,90
Tulsa Rushing
,CAR,YDS,AVG,TD,LG
Tavarreon Dickerson,15,84,5.6,0,23
Keevan Lucas,3,36,12.0,0,21
James Flanders,8,32,4.0,0,11
"u""D'Angelo Brewer""",4,11,2.8,0,7
Dane Evans,6,-9,-1.5,0,6
Team,36,154,4.3,0,23
Tulane Receiving
,REC,YDS,AVG,TD,LG
Justyn Shackleford,8,113,14.1,0,19
Xavier Rush,3,68,22.7,1,60
Charles Jones,2,23,11.5,1,15
Terren Encalade,3,21,7.0,0,13
Devon Breaux,1,13,13.0,0,13
Teddy Veal,1,12,12.0,0,12
Sherman Badie,2,6,3.0,0,8
Dant\xe9 Butler,2,6,3.0,1,5
Team,22,262,11.9,3,60
Tulsa Receiving
,REC,YDS,AVG,TD,LG
Keevan Lucas,13,233,17.9,3,84
Keyarris Garrett,5,87,17.4,0,31
Joshua Atkinson,7,80,11.4,0,25
Conner Floyd,3,25,8.3,1,12
Tavarreon Dickerson,1,14,14.0,0,14
James Flanders,2,-1,-0.5,0,1
Team,31,438,14.1,4,84
Tulane Interceptions
,INT,YDS,TD
Taurean Nixon,1,22,0
Parry Nickerson,1,0,0
Team,2,22,0
Tulsa Interceptions
,INT,YDS,TD
Marco Nelson,1,0,0
Team,1,0,0
Tulane Kick Returns
,NO,YDS,AVG,LG,TD
Devin Boutte,2,42,21.0,24,0
Teddy Veal,1,17,17.0,17,0
Team,3,59,19.7,24,0
Tulsa Kick Returns
,NO,YDS,AVG,LG,TD
Rowdy Simon,2,43,21.5,25,0
Bishop Louie,1,14,14.0,14,0
Colby Scott,1,8,8.0,8,0
Team,4,65,16.3,25,0
Tulane Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Tulsa Punt Returns
,NO,YDS,AVG,LG,TD
Conner Floyd,2,22,11.0,16,0
Team,2,22,11.0,16,0
Tulane Kicking
,FG,PCT,LG,XP,PTS
Andrew DiRocco,1/2,50.0,30,4/4,7
Team,1/2,50.0,30,4/4,7
Tulsa Kicking
,FG,PCT,LG,XP,PTS
Carl Salazar,3/5,60.0,42,3/3,12
Team,3/5,60.0,42,3/3,12
Tulane Punting
,NO,YDS,AVG,TB,-20,LG
Peter Picerelli,5,165,33.0,0,1,45
Team,5,165,33.0,0,1,45
Tulsa Punting
,NO,YDS,AVG,TB,-20,LG
Dalton Parks,3,128,42.7,1,1,55
Team,3,128,42.7,1,1,55
