0457019620140920,,457,196
North Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:04,1,02:06,UNC 35,10,61,Field Goal
09:51,1,00:08,ECU 35,1,35,Touchdown
08:42,1,03:42,ECU 47,13,43,Field Goal
04:03,1,01:58,UNC 25,5,24,Punt
14:47,2,02:32,UNC 45,8,55,Touchdown
10:01,2,00:57,UNC 29,3,-3,Punt
07:57,2,01:58,UNC 20,3,6,Punt
03:48,2,01:54,UNC 25,6,25,Punt
00:08,2,00:08,UNC 29,1,6,End of Half
15:00,3,00:40,UNC 25,4,19,Interception
14:20,3,02:31,UNC 25,10,75,Touchdown
07:33,3,01:36,UNC 32,6,13,Punt
05:14,3,01:26,UNC 25,3,3,Punt
01:46,3,01:25,UNC 29,3,7,Punt
11:07,4,01:39,UNC 34,6,66,Touchdown
07:30,4,00:21,ECU 14,2,14,Touchdown
East Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:56,ECU 25,3,75,Touchdown
11:58,1,02:07,ECU 23,6,26,Interception
09:43,1,01:01,ECU 10,3,-6,Punt
05:00,1,00:57,ECU 44,4,56,Touchdown
02:05,1,02:18,ECU 8,10,67,Missed FG
12:15,2,02:14,ECU 25,8,75,Touchdown
09:04,2,01:07,ECU 31,4,25,Punt
05:59,2,02:11,ECU 39,5,61,Touchdown
01:54,2,01:46,ECU 20,10,80,Touchdown
11:49,3,04:16,ECU 19,12,49,Missed FG
05:57,3,00:43,ECU 20,3,80,Touchdown
03:48,3,02:02,ECU 40,5,60,Touchdown
00:21,3,04:14,ECU 35,12,65,Touchdown
09:28,4,01:58,ECU 39,4,61,Touchdown
07:09,4,07:09,ECU 25,10,41,End of Game
