0110015720141025,,110,157
UCLA Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:10,1,00:23,UCLA 15,1,85,Touchdown
11:00,1,01:29,UCLA 20,3,9,Punt
08:12,1,02:50,UCLA 45,8,55,Touchdown
04:48,1,00:48,COLO 20,4,7,Field Goal
02:03,1,02:03,UCLA 21,5,13,Punt
12:20,2,01:28,UCLA 15,5,18,Punt
06:12,2,01:24,UCLA 25,6,75,Touchdown
01:46,2,00:09,UCLA 25,1,0,Fumble
15:00,3,01:20,UCLA 26,3,5,Punt
11:36,3,02:25,UCLA 19,5,26,Punt
08:04,3,01:33,UCLA 40,3,7,Punt
03:57,3,02:35,UCLA 20,9,80,Touchdown
12:59,4,01:52,UCLA 25,3,3,Punt
07:52,4,01:12,UCLA 25,3,7,Punt
05:48,4,02:53,UCLA 48,6,30,Downs
00:36,4,00:00,UCLA 25,5,20,End of Game
00:00,OT,00:00,COLO 25,7,15,Field Goal
00:00,OT,00:00,UCLA 16,2,25,Touchdown
Colorado Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:50,COLO 25,3,9,Punt
12:47,1,01:47,COLO 25,4,24,Punt
09:31,1,01:19,COLO 27,3,-3,Punt
05:22,1,00:34,COLO 25,2,11,Interception
04:00,1,01:57,COLO 25,3,17,Punt
00:00,1,02:40,COLO 7,9,45,Punt
10:52,2,04:40,COLO 30,12,70,Touchdown
04:48,2,03:02,COLO 25,5,75,Touchdown
01:37,2,01:37,UCLA 32,5,23,End of Half
13:40,3,02:04,COLO 25,3,8,Punt
09:11,3,01:07,COLO 11,3,8,Punt
06:31,3,02:34,COLO 20,5,20,Punt
01:22,3,03:23,COLO 25,9,75,Touchdown
11:07,4,03:15,COLO 36,8,64,Touchdown
06:40,4,00:52,COLO 30,3,16,Interception
02:55,4,02:19,COLO 22,9,59,Field Goal
00:00,OT,00:00,COLO 10,5,4,Field Goal
00:00,OT,00:00,UCLA 25,4,9,Field Goal
