0156006720140927,,156,67
Colorado State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:36,1,00:35,CSU 43,3,1,Punt
10:32,1,02:08,CSU 18,5,22,Interception
06:58,1,02:59,CSU 32,8,39,Interception
13:43,2,02:09,50,5,11,Punt
05:28,2,03:57,CSU 22,9,78,Touchdown
15:00,3,05:34,CSU 18,10,82,Touchdown
03:41,3,03:51,CSU 28,9,56,Field Goal
11:28,4,04:33,CSU 11,9,51,Downs
05:02,4,04:00,CSU 10,8,90,Touchdown
00:12,4,00:00,BC 27,0,0,
Boston College Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:24,BC 25,3,3,Punt
13:01,1,02:29,BC 12,4,28,Punt
08:24,1,01:26,BC 35,3,7,Punt
03:59,1,05:16,BC 20,11,80,Touchdown
11:34,2,06:06,BC 4,11,96,Touchdown
01:31,2,01:31,BC 22,9,55,Missed FG
09:26,3,05:45,BC 18,11,82,Touchdown
14:50,4,03:22,BC 25,7,48,Interception
06:55,4,01:53,BC 38,3,7,Punt
01:02,4,01:02,BC 25,6,16,End of Game
