0388052320141004,,388,523
Marshall Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:56,1,02:06,MRSH 42,6,58,Touchdown
09:22,1,01:29,MRSH 29,5,71,Touchdown
07:35,1,00:04,ODU 8,1,8,Touchdown
05:21,1,00:00,ODU 0,0,0,Touchdown
03:51,1,00:28,MRSH 43,2,2,Interception
00:28,1,03:19,MRSH 33,9,60,Interception
10:28,2,00:19,MRSH 32,1,8,Fumble
08:52,2,02:27,MRSH 39,6,61,Touchdown
02:35,2,02:07,MRSH 20,10,80,Touchdown
15:00,3,03:10,MRSH 25,8,75,Touchdown
09:47,3,04:15,MRSH 27,10,73,Touchdown
03:45,3,02:00,ODU 44,4,9,Downs
10:09,4,02:16,MRSH 2,3,9,Punt
07:00,4,07:00,MRSH 30,12,52,End of Game
Old Dominion Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:04,ODU 25,5,13,Punt
11:50,1,02:28,ODU 25,10,46,Downs
07:46,1,00:11,ODU 24,1,0,Interception
07:26,1,02:05,ODU 10,4,6,Punt
05:21,1,01:30,ODU 25,3,3,Punt
03:23,1,02:47,ODU 42,7,58,Touchdown
12:09,2,01:41,ODU 20,3,3,Punt
10:09,2,01:17,MRSH 40,4,1,Downs
06:25,2,03:50,ODU 25,8,32,Punt
00:22,2,00:22,ODU 30,4,13,End of Half
11:50,3,02:03,ODU 25,3,-1,Punt
05:27,3,01:42,ODU 19,3,1,Punt
01:45,3,06:36,ODU 35,10,63,Downs
07:53,4,00:47,MRSH 43,2,43,Touchdown
