0311070320141018,,311,703
Iowa State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:22,ISU 25,3,-8,Punt
12:43,1,01:59,ISU 25,6,29,Punt
07:22,1,03:18,ISU 25,12,75,Touchdown
00:54,1,01:02,ISU 9,3,5,Punt
13:00,2,02:07,ISU 33,7,67,Touchdown
06:45,2,00:47,ISU 25,3,4,Punt
05:07,2,02:17,ISU 39,7,32,Interception
02:50,2,02:47,ISU 25,13,75,Touchdown
13:47,3,03:41,ISU 17,7,12,Punt
09:09,3,01:14,ISU 27,3,7,Punt
04:15,3,03:56,ISU 25,11,72,Field Goal
14:07,4,01:05,ISU 43,3,-8,Interception
10:22,4,01:18,ISU 25,3,7,Punt
07:23,4,01:59,ISU 19,6,81,Touchdown
01:19,4,00:51,ISU 25,6,75,Touchdown
00:03,4,00:03,ISU 10,1,-6,Fumble
Texas Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:38,1,00:55,TEX 48,3,52,Touchdown
10:44,1,03:22,TEX 14,8,86,Touchdown
04:04,1,03:10,TEX 14,7,78,Interception
14:52,2,00:15,ISU 46,1,0,Fumble
14:37,2,01:37,TEX 19,3,4,Punt
10:53,2,04:08,TEX 28,9,72,Touchdown
05:58,2,00:51,TEX 24,3,-4,Punt
00:03,2,00:00,TEX 29,0,0,
15:00,3,01:13,TEX 25,3,9,Punt
10:06,3,00:57,TEX 24,3,3,Punt
07:55,3,03:40,TEX 28,12,44,Field Goal
00:19,3,01:12,TEX 22,3,-1,Punt
13:02,4,02:40,TEX 48,6,52,Touchdown
09:04,4,01:41,TEX 36,3,-1,Punt
05:24,4,04:05,TEX 25,10,75,Touchdown
00:28,4,00:25,TEX 28,3,68,Field Goal
00:00,4,00:00,ISU 4,0,0,
