0688012920140913,,688,129
Syracuse Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
07:43,1,02:31,SYR 20,7,55,Missed FG
04:13,1,05:07,SYR 31,13,64,Field Goal
10:43,2,00:00,CMU 36,0,0,Touchdown
07:15,2,05:23,SYR 31,13,69,Touchdown
00:26,2,00:26,SYR 5,2,-1,End of Half
15:00,3,02:04,SYR 25,5,34,Punt
12:47,3,02:24,SYR 28,7,30,Punt
07:47,3,04:04,SYR 26,12,74,Touchdown
03:43,3,00:33,CMU 19,3,19,Touchdown
14:54,4,02:43,SYR 27,6,18,Punt
11:13,4,04:15,CMU 47,7,19,Missed FG
04:51,4,03:52,SYR 14,7,86,Touchdown
Central Michigan Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,07:17,CMU 25,15,66,Field Goal
05:12,1,00:59,CMU 25,3,3,Punt
14:06,2,03:23,CMU 28,5,8,Fumble
10:43,2,03:28,CMU 26,7,13,Punt
01:52,2,01:26,CMU 23,5,24,Punt
12:56,3,00:09,CMU 3,2,-3,Safety
10:23,3,02:36,CMU 9,5,20,Punt
03:43,3,00:00,CMU 25,0,-6,Fumble
03:10,3,03:16,CMU 35,7,38,Downs
12:11,4,00:58,CMU 8,3,3,Punt
06:58,4,02:07,CMU 28,4,22,Punt
00:59,4,00:59,CMU 25,2,8,End of Game
