0107052820141101,,107,528
California Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:56,CAL 23,11,45,Missed FG
10:25,1,02:12,CAL 30,5,30,Punt
06:23,1,01:03,CAL 37,3,9,Punt
03:46,1,02:27,CAL 30,8,47,Field Goal
14:18,2,04:13,CAL 25,10,75,Touchdown
06:38,2,03:06,CAL 30,8,70,Touchdown
02:33,2,02:19,CAL 16,16,76,Field Goal
12:13,3,03:21,CAL 18,9,82,Touchdown
05:45,3,02:56,CAL 10,6,11,Punt
00:57,3,00:57,CAL 25,3,-6,Punt
12:02,4,03:20,CAL 25,10,75,Touchdown
07:48,4,01:33,ORST 26,4,-3,Field Goal
03:53,4,02:14,CAL 48,5,52,Touchdown
Oregon State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:04,1,01:39,ORST 32,3,6,Punt
08:13,1,01:50,ORST 20,3,8,Punt
05:20,1,01:34,ORST 21,4,28,Punt
01:19,1,02:01,ORST 25,6,75,Touchdown
09:57,2,03:13,ORST 13,9,74,Field Goal
03:24,2,00:51,ORST 28,3,4,Punt
00:14,2,00:14,ORST 35,2,-2,End of Half
14:54,3,02:41,ORST 26,6,22,Punt
08:42,3,02:52,ORST 35,5,65,Touchdown
02:49,3,01:45,50,4,50,Touchdown
15:00,4,02:58,ORST 28,8,72,Touchdown
08:35,4,00:47,ORST 32,2,-1,Interception
06:07,4,02:14,ORST 22,5,30,Downs
01:39,4,01:39,ORST 25,9,61,End of Game
