0196065120141011,,196,651
East Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:19,ECU 25,6,28,Punt
08:41,1,00:00,ECU 25,6,0,Downs
06:00,1,00:00,USF 43,0,4,Punt
03:19,1,02:42,ECU 20,9,80,Touchdown
13:19,2,01:23,ECU 25,3,8,Punt
07:49,2,01:39,ECU 34,3,0,Punt
01:54,2,01:07,ECU 9,4,5,Interception
00:03,2,00:03,ECU 36,0,0,
11:31,3,05:51,ECU 16,12,84,Touchdown
00:01,3,03:19,ECU 14,12,86,Touchdown
10:24,4,03:56,ECU 21,9,79,Touchdown
05:55,4,03:24,ECU 20,6,13,Punt
00:31,4,00:31,ECU 20,1,-1,End of Game
South Florida Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:41,1,04:00,USF 14,8,86,Touchdown
06:00,1,02:41,USF 20,6,38,Punt
00:37,1,02:18,USF 10,3,7,Punt
11:56,2,04:07,USF 30,9,70,Touchdown
06:10,2,04:16,USF 21,7,33,Punt
00:47,2,00:47,USF 36,6,36,Downs
15:00,3,03:29,USF 32,5,18,Punt
05:40,3,05:39,USF 23,8,22,Interception
11:42,4,01:18,USF 28,3,7,Punt
06:28,4,00:33,ECU 49,3,0,Punt
02:31,4,02:00,USF 40,13,49,Missed FG
