0768039220140913,,768,392
West Virginia Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:00,WVU 35,0,0,Kickoff
15:00,1,03:27,WVU 25,10,75,Touchdown
10:07,1,03:44,MD 44,10,39,Fumble
02:12,1,01:55,WVU 20,6,80,Touchdown
12:27,2,00:36,MD 49,3,49,Touchdown
08:25,2,02:16,WVU 11,7,89,Touchdown
05:52,2,02:15,WVU 25,7,36,Interception
02:18,2,00:54,WVU 37,3,-8,Punt
00:40,2,00:40,WVU 25,4,3,End of Half
14:41,3,02:23,WVU 16,7,68,Fumble
10:32,3,02:50,WVU 46,10,42,Downs
06:24,3,02:31,WVU 44,8,56,Touchdown
01:50,3,02:23,WVU 10,7,54,Downs
00:00,4,00:00,WVU 9,0,-1,Fumble
11:07,4,01:24,WVU 23,3,-3,Punt
09:43,4,01:11,WVU 25,3,-9,Punt
07:23,4,03:07,WVU 20,9,54,Missed FG
02:35,4,02:35,WVU 5,13,65,Field Goal
Maryland Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:33,1,01:26,MD 25,4,14,Interception
06:23,1,04:11,MD 11,10,39,Punt
00:12,1,02:39,MD 23,10,49,Field Goal
11:51,2,03:15,MD 25,11,52,Field Goal
06:03,2,00:11,MD 23,1,77,Touchdown
03:37,2,01:19,MD 31,3,-4,Punt
01:24,2,00:44,MD 49,4,51,Touchdown
15:00,3,00:14,MD 25,1,75,Touchdown
12:18,3,01:46,MD 16,4,5,Punt
07:42,3,01:12,MD 12,3,6,Safety
03:48,3,01:58,MD 21,4,38,Punt
14:27,4,01:28,MD 36,3,6,Punt
12:59,4,01:45,WVU 8,4,-3,Field Goal
09:43,4,00:00,WVU 0,0,0,Touchdown
08:32,4,01:09,MD 45,3,3,Punt
04:16,4,01:41,MD 27,3,4,Punt
