0465002920140829,,465,29
UNLV Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:12,UNLV 25,8,26,Punt
10:41,1,03:29,UNLV 20,9,46,Downs
05:30,1,03:12,UNLV 21,6,15,Punt
01:40,1,00:43,UNLV 25,3,2,Punt
00:13,1,02:51,UNLV 25,6,51,Field Goal
10:44,2,02:01,UNLV 22,5,12,Punt
05:52,2,02:44,UNLV 25,7,44,Field Goal
00:50,2,00:50,UNLV 25,7,49,Downs
14:40,3,02:26,UNLV 25,6,75,Touchdown
08:48,3,00:51,UNLV 25,3,4,Punt
06:33,3,01:03,UNLV 18,3,-3,Punt
02:36,3,01:40,UNLV 22,3,7,Punt
00:43,3,00:43,UNLV 31,4,18,Downs
12:38,4,02:02,UNLV 28,3,9,Punt
01:18,4,01:18,UNLV 23,2,11,End of Game
Arizona Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:48,1,02:07,ARIZ 10,6,34,Punt
07:12,1,01:42,ARIZ 34,8,46,Missed FG
02:18,1,00:38,ARIZ 4,3,96,Touchdown
00:57,1,00:44,ARIZ 34,3,66,Touchdown
12:22,2,01:38,ARIZ 21,5,24,Punt
08:43,2,02:51,ARIZ 22,11,67,Field Goal
03:08,2,02:18,ARIZ 35,8,65,Touchdown
00:00,2,00:00,ARIZ 26,0,0,
15:00,3,00:20,ARIZ 8,1,92,Touchdown
12:14,3,03:26,ARIZ 25,11,75,Touchdown
07:57,3,01:24,ARIZ 31,6,19,Punt
05:30,3,02:54,ARIZ 44,9,24,Field Goal
00:56,3,00:13,ARIZ 15,1,85,Touchdown
14:45,4,02:07,UNLV 43,7,21,Field Goal
10:36,4,09:18,ARIZ 23,19,77,Touchdown
