0769065120140830,,769,651
Western Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:58,WCU 8,5,33,Fumble
12:02,1,00:06,WCU 36,1,0,Interception
10:18,1,04:19,WCU 42,12,58,Touchdown
02:19,1,02:19,WCU 12,9,88,Touchdown
12:22,2,03:01,WCU 10,5,21,Punt
08:08,2,02:20,WCU 25,3,0,Punt
05:38,2,00:57,WCU 25,3,8,Punt
03:42,2,02:39,WCU 33,9,51,Field Goal
00:18,2,00:18,WCU 24,1,0,End of Half
14:56,3,02:37,USF 49,6,8,Punt
10:41,3,04:00,WCU 22,7,22,Punt
04:57,3,02:10,WCU 25,2,-6,Punt
01:58,3,01:34,WCU 48,3,2,Punt
12:15,4,06:09,WCU 24,17,76,Touchdown
04:35,4,00:56,WCU 26,3,-2,Punt
01:40,4,01:31,WCU 35,11,65,Touchdown
South Florida Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:02,1,01:00,WCU 41,4,5,Downs
11:56,1,01:38,WCU 47,3,3,Interception
05:52,1,03:27,USF 46,7,25,Field Goal
14:55,2,02:33,USF 37,6,11,Punt
09:21,2,01:13,WCU 48,5,34,Field Goal
05:48,2,00:10,USF 38,1,62,Touchdown
04:41,2,00:59,USF 21,3,-1,Punt
01:01,2,00:37,USF 41,7,52,Field Goal
12:19,3,01:38,USF 20,3,5,Punt
06:41,3,01:44,USF 10,4,90,Touchdown
02:47,3,00:49,USF 38,2,14,Fumble
00:24,3,03:03,USF 13,10,87,Touchdown
05:59,4,01:19,USF 28,3,72,Touchdown
03:39,4,01:59,WCU 44,4,9,Downs
00:08,4,00:08,WCU 47,1,-1,End of Game
