0706052120140913,,706,521
Texas San Antonio Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:50,UTSA 25,4,12,Punt
12:10,1,03:01,OKST 27,7,20,Field Goal
05:28,1,02:12,UTSA 27,3,9,Punt
01:30,1,01:26,UTSA 22,3,0,Punt
14:09,2,04:24,UTSA 12,8,32,Punt
07:59,2,01:04,UTSA 23,3,-1,Punt
05:50,2,01:34,UTSA 27,3,6,Punt
02:27,2,00:54,UTSA 31,3,6,Punt
00:04,2,00:00,UTSA 29,0,0,
10:48,3,01:40,UTSA 26,3,-8,Punt
08:43,3,02:40,UTSA 27,6,73,Touchdown
04:32,3,02:10,UTSA 30,3,-5,Punt
00:40,3,01:26,OKST 31,5,10,Field Goal
12:23,4,02:00,UTSA 31,3,3,Punt
08:56,4,03:21,UTSA 24,6,6,Punt
00:41,4,00:41,UTSA 17,6,28,Interception
Oklahoma State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:10,1,01:00,OKST 10,3,-2,Punt
09:09,1,03:41,OKST 25,12,75,Touchdown
03:16,1,01:46,OKST 17,5,83,Touchdown
00:04,1,00:55,OKST 37,3,3,Punt
09:45,2,01:46,OKST 20,3,4,Punt
06:55,2,01:05,OKST 30,3,1,Punt
04:16,2,01:49,OKST 38,5,62,Touchdown
01:33,2,01:29,OKST 22,8,48,Field Goal
15:00,3,04:12,OKST 25,10,68,Field Goal
09:08,3,00:25,OKST 29,3,0,Punt
06:03,3,01:31,OKST 25,3,6,Punt
02:22,3,01:42,OKST 6,3,9,Punt
14:14,4,01:51,OKST 25,3,-4,Punt
10:23,4,01:27,OKST 22,5,78,Touchdown
05:35,4,04:54,OKST 27,13,70,Field Goal
00:00,4,00:00,UTSA 0,0,0,Touchdown
