0028065720141004,,28,657
Arizona State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:18,ASU 49,5,18,Punt
10:35,1,00:49,ASU 20,3,-5,Punt
09:46,1,01:33,ASU 25,3,0,Punt
05:05,1,03:53,ASU 20,8,32,Punt
14:05,2,02:24,ASU 27,8,73,Touchdown
07:35,2,00:12,ASU 23,1,77,Touchdown
02:49,2,00:46,ASU 20,4,14,Punt
00:14,2,00:14,ASU 19,1,-1,End of Half
11:40,3,03:17,ASU 20,12,78,Field Goal
03:45,3,02:24,ASU 32,6,18,Punt
13:42,4,01:37,ASU 25,4,18,Punt
06:26,4,02:33,ASU 2,10,98,Touchdown
03:02,4,00:19,ASU 27,1,73,Touchdown
00:23,4,00:23,ASU 28,4,72,End of Game
USC Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:42,1,02:07,USC 1,7,52,Punt
08:13,1,03:08,USC 34,7,1,Punt
01:12,1,02:07,USC 5,6,14,Punt
11:41,2,04:06,USC 26,12,51,Downs
07:23,2,04:34,USC 33,11,67,Touchdown
02:03,2,01:49,USC 18,9,64,Field Goal
15:00,3,03:20,USC 35,9,26,Punt
08:23,3,04:38,USC 38,12,46,Field Goal
01:21,3,02:39,USC 21,8,79,Touchdown
12:05,4,05:39,USC 20,11,40,Fumble
03:53,4,00:51,USC 49,2,51,Touchdown
02:43,4,02:20,ASU 44,3,-2,Punt
