0002025420140827,,2,254
Abilene Christian Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,06:02,GAST 23,14,69,FIELD GOAL
06:16,1,02:01,ACU 33,3,6,Punt
02:41,1,02:12,ACU 29,3,5,Punt
12:00,2,04:29,ACU 25,10,50,Field Goal
05:14,2,01:22,ACU 27,4,73,Touchdown
02:50,2,01:39,ACU 48,5,36,Field Goal
00:14,2,00:14,ACU 35,1,-1,End of Half
12:45,3,01:24,ACU 29,3,6,Punt
09:13,3,02:46,ACU 20,6,80,Touchdown
03:43,3,02:02,ACU 29,6,71,Touchdown
01:08,3,03:58,ACU 36,8,32,Interception
10:42,4,04:06,ACU 25,10,75,Touchdown
04:31,4,01:50,ACU 25,6,22,Punt
00:04,4,00:04,ACU 27,0,0,
Georgia State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
08:58,1,02:42,ACU 19,8,62,INTERCEPTION
04:15,1,01:34,GAST 42,5,58,Touchdown
00:29,1,03:29,GAST 27,12,74,Touchdown
07:31,2,02:17,GAST 19,4,10,Punt
03:52,2,01:02,GAST 27,4,25,Fumble
01:11,2,00:57,GAST 26,6,74,Touchdown
15:00,3,02:15,GAST 17,4,15,Punt
11:21,3,02:08,GAST 28,6,23,Punt
06:27,3,02:44,GAST 28,6,24,Punt
01:41,3,00:33,GAST 31,2,13,Interception
12:10,4,01:28,ACU 44,4,44,Touchdown
06:36,4,02:05,GAST 23,9,77,Touchdown
02:41,4,02:41,GAST 19,13,72,Downs
