0419023120141115,,419,231
Middle Tennessee Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:34,MTSU 25,3,-4,Punt
11:23,1,04:28,MTSU 15,13,52,Missed FG
06:45,1,01:35,FIU 35,4,35,Touchdown
03:46,1,02:09,50,6,50,Touchdown
00:24,1,02:31,MTSU 20,8,80,Touchdown
07:59,2,02:43,FIU 21,5,-55,Punt
03:03,2,02:23,MTSU 42,7,58,Fumble
12:48,3,00:28,MTSU 45,2,5,Fumble
09:53,3,02:29,MTSU 35,6,36,Interception
07:24,3,01:07,FIU 45,3,45,Touchdown
02:15,3,01:33,MTSU 31,3,-9,Punt
14:01,4,01:11,MTSU 39,4,18,Interception
10:10,4,05:23,MTSU 25,14,24,Downs
04:12,4,00:06,MTSU 20,1,-5,Interception
Florida Intl Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:26,1,02:03,FIU 43,3,2,Punt
06:55,1,00:10,FIU 33,1,2,Fumble
05:10,1,01:24,MTSU 27,4,2,Field Goal
01:37,1,01:13,FIU 40,3,3,Punt
12:53,2,04:54,FIU 18,11,62,Missed FG
05:16,2,02:13,50,5,50,Touchdown
00:40,2,00:40,FIU 20,3,80,Touchdown
15:00,3,02:12,FIU 27,3,2,Punt
12:20,3,02:27,MTSU 45,5,45,Touchdown
07:24,3,00:00,MTSU 0,0,0,Touchdown
06:17,3,04:02,FIU 15,11,85,Touchdown
00:42,3,01:41,FIU 10,3,6,Punt
12:50,4,02:40,FIU 5,5,21,Punt
04:47,4,00:35,MTSU 49,3,6,Punt
04:06,4,04:06,MTSU 38,6,14,End of Game
