0463009620140913,,463,96
Nebraska Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:46,NEB 18,4,82,Touchdown
12:13,1,00:10,NEB 43,1,57,Touchdown
09:09,1,00:00,NEB 10,0,-10,Safety
08:08,1,01:26,NEB 41,6,33,Missed FG
05:23,1,01:00,NEB 24,3,3,Punt
02:05,1,04:47,NEB 20,10,59,Field Goal
09:11,2,00:00,FRES 0,0,0,Touchdown
07:40,2,02:00,FRES 27,5,22,Field Goal
02:00,2,01:10,NEB 31,3,8,Punt
13:17,3,01:27,NEB 25,4,75,Touchdown
10:24,3,01:29,NEB 20,3,8,Punt
08:26,3,03:10,NEB 23,6,15,Punt
04:34,3,01:47,NEB 2,4,98,Touchdown
01:14,3,01:30,NEB 30,3,5,Punt
13:18,4,02:30,NEB 45,5,55,Touchdown
07:55,4,00:51,NEB 13,2,1,Fumble
06:24,4,03:20,FRES 44,7,44,Touchdown
02:00,4,02:00,NEB 14,3,6,End of Game
Fresno State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:08,1,00:55,FRES 18,3,-3,Punt
12:03,1,02:54,FRES 25,9,33,Punt
09:02,1,00:54,FRES 44,3,6,Punt
06:42,1,01:19,FRES 26,3,7,Punt
04:23,1,02:18,FRES 33,9,54,Missed FG
12:13,2,03:02,FRES 21,6,27,Punt
09:11,2,01:31,FRES 25,5,19,Punt
05:33,2,03:25,FRES 27,14,63,Field Goal
00:50,2,00:50,FRES 11,3,0,End of Half
15:00,3,01:43,FRES 25,4,8,Punt
11:44,3,01:20,FRES 27,4,8,Punt
08:55,3,00:29,FRES 39,3,0,Punt
05:16,3,00:34,FRES 22,2,78,Touchdown
02:41,3,01:27,FRES 24,3,-1,Punt
14:44,4,01:26,FRES 6,3,1,Punt
10:48,4,02:53,FRES 25,9,24,Punt
07:04,4,00:39,NEB 14,2,14,Touchdown
03:04,4,01:04,FRES 25,4,28,Punt
