0255045720141018,,255,457
Georgia Tech Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:55,1,00:40,GT 21,2,38,Fumble
12:00,1,06:13,GT 30,12,70,Touchdown
01:08,1,05:21,GT 27,10,63,Field Goal
09:13,2,03:04,GT 25,7,21,Punt
02:51,2,01:25,GT 25,5,75,Touchdown
00:21,2,00:21,GT 20,2,2,End of Half
15:00,3,03:00,GT 25,7,75,Touchdown
08:13,3,01:27,GT 25,3,0,Punt
02:36,3,02:46,GT 17,6,83,Touchdown
12:28,4,04:28,GT 28,9,72,Touchdown
05:24,4,02:17,GT 13,5,87,Touchdown
00:09,4,00:09,GT 34,2,0,End of Game
North Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:05,UNC 25,4,3,Punt
13:15,1,01:15,UNC 41,4,19,Interception
05:42,1,04:28,UNC 24,13,76,Touchdown
10:43,2,01:30,UNC 21,4,79,Touchdown
06:09,2,03:18,UNC 35,9,65,Touchdown
01:26,2,01:05,UNC 25,6,21,Punt
12:00,3,03:47,UNC 25,11,75,Touchdown
06:46,3,04:05,UNC 34,11,66,Touchdown
14:48,4,02:14,UNC 48,7,52,Touchdown
07:53,4,02:29,UNC 19,7,35,Punt
03:07,4,02:56,UNC 25,12,75,Touchdown
