0630081120141018,,630,811
San Jos\xe9 State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:20,1,04:37,SJSU 26,12,57,Field Goal
07:42,1,03:10,SJSU 36,8,34,Missed FG
10:12,2,04:20,SJSU 25,10,22,Punt
04:25,2,04:22,SJSU 10,13,90,Touchdown
15:00,3,04:42,SJSU 39,9,47,Missed FG
09:15,3,03:01,SJSU 24,7,17,Fumble
05:16,3,03:43,SJSU 5,7,58,Fumble
01:33,3,02:17,SJSU 25,5,75,Touchdown
12:09,4,02:14,SJSU 25,3,4,Punt
04:10,4,03:28,SJSU 28,11,39,Field Goal
00:00,OT,00:00,WYO 25,5,25,Touchdown
00:00,OT,00:00,SJSU 19,0,0,
Wyoming Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:40,WYO 25,3,5,Punt
08:43,1,01:01,WYO 25,3,-1,Punt
04:32,1,09:20,WYO 30,17,51,Field Goal
05:52,2,01:27,WYO 40,3,7,Punt
00:00,2,00:00,WYO 19,0,0,
10:18,3,01:03,WYO 20,3,4,Punt
06:14,3,00:58,SJSU 41,3,-3,Punt
01:33,3,00:00,WYO 37,0,0,Touchdown
14:16,4,02:07,WYO 25,5,75,Touchdown
09:55,4,05:45,WYO 36,14,62,Field Goal
00:42,4,00:42,WYO 25,6,46,Missed FG
00:00,OT,00:00,SJSU 25,4,6,Downs
