0732052820141016,,732,528
Utah Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:37,UTAH 25,5,21,Punt
12:15,1,01:07,ORST 20,4,-1,Field Goal
05:02,1,04:17,UTAH 15,10,60,Field Goal
14:09,2,00:52,UTAH 29,2,7,Interception
11:24,2,01:24,UTAH 25,3,5,Punt
05:49,2,02:27,UTAH 35,3,4,Punt
01:18,2,00:47,UTAH 18,2,-11,Fumble
12:41,3,02:21,UTAH 18,7,54,Field Goal
08:42,3,00:59,ORST 48,3,5,Punt
06:22,3,02:14,UTAH 26,4,15,Punt
01:57,3,02:05,UTAH 34,4,9,Punt
13:49,4,00:53,UTAH 42,3,7,Punt
07:41,4,03:35,UTAH 6,9,94,Touchdown
00:00,OT,00:00,ORST 25,5,25,Touchdown
00:00,OT,00:00,UTAH 20,3,25,Touchdown
Oregon State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:23,1,00:08,ORST 10,1,0,Interception
11:08,1,06:06,ORST 19,9,21,Punt
00:45,1,01:36,ORST 19,3,9,Punt
13:17,2,01:53,UTAH 35,5,15,Field Goal
10:00,2,04:11,ORST 30,8,35,Fumble
03:22,2,02:04,ORST 13,5,18,Punt
00:31,2,00:31,UTAH 28,6,0,End of Half
15:00,3,02:19,ORST 18,4,22,Punt
10:20,3,01:38,ORST 17,3,-9,Punt
07:43,3,01:21,ORST 19,4,18,Punt
04:08,3,02:11,ORST 7,6,59,Downs
14:52,4,01:03,ORST 14,3,86,Touchdown
12:56,4,05:15,ORST 20,11,37,Punt
04:06,4,00:00,ORST 17,11,51,End of Game
00:00,OT,00:00,ORST 3,5,25,Touchdown
00:00,OT,00:00,UTAH 25,4,5,Missed FG
