0430043320141129,,430,433
Mississippi State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:09,1,03:38,MSST 9,6,23,Punt
06:14,1,01:34,MSST 20,3,-7,Fumble
04:00,1,04:15,MSST 25,10,47,Field Goal
12:18,2,03:52,MSST 20,6,34,Punt
07:02,2,02:06,MSST 38,7,27,Downs
03:57,2,01:54,MSST 12,3,8,Punt
01:12,2,01:12,MSST 11,2,11,End of Half
15:00,3,01:45,MSST 23,3,9,Punt
12:43,3,03:06,MSST 38,9,62,Touchdown
08:08,3,01:25,MSST 25,5,58,Missed FG
03:37,3,00:58,MSST 25,3,5,Punt
02:13,3,03:15,MSST 25,9,75,Touchdown
12:05,4,02:20,MSST 24,4,13,Punt
09:14,4,00:41,MSST 25,4,14,Punt
05:36,4,03:44,MSST 35,12,61,Downs
Ole Miss Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:51,MISS 29,10,22,Punt
08:31,1,02:17,MISS 27,7,56,Interception
04:40,1,00:40,MSST 47,2,47,Touchdown
14:45,2,02:27,MISS 30,5,33,Punt
08:26,2,01:24,MISS 16,3,6,Punt
04:56,2,00:59,MISS 35,3,7,Punt
02:03,2,00:51,MISS 38,3,9,Punt
13:15,3,00:32,MISS 8,3,5,Punt
09:37,3,01:29,MISS 16,4,84,Touchdown
06:43,3,03:06,MISS 20,7,58,Field Goal
02:39,3,00:26,MISS 9,1,91,Touchdown
13:58,4,01:53,MISS 30,3,9,Punt
09:45,4,00:31,MISS 28,2,72,Touchdown
08:33,4,02:57,MISS 19,5,19,Punt
01:52,4,01:52,MISS 4,5,9,End of Game
