0498033420141011,,498,334
Louisiana Monroe Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:24,1,00:59,ULM 25,3,-9,Punt
11:17,1,03:35,ULM 16,10,84,Touchdown
04:23,1,02:40,ULM 35,10,44,Missed FG
00:02,1,00:00,UK 9,1,9,Touchdown
12:54,2,03:11,ULM 10,7,50,Punt
08:45,2,00:58,ULM 16,2,6,Interception
07:43,2,01:21,ULM 17,3,-7,Punt
04:08,2,02:59,ULM 25,8,17,Downs
00:05,2,00:05,ULM 37,1,-7,End of Half
15:00,3,01:52,ULM 25,3,-9,Punt
10:03,3,01:46,ULM 14,3,-1,Punt
07:13,3,01:24,ULM 16,3,2,Interception
05:42,3,01:01,ULM 38,3,8,Punt
04:07,3,02:27,ULM 25,6,11,Punt
14:02,4,04:42,ULM 26,8,36,Fumble
07:47,4,01:38,ULM 17,3,4,Punt
03:52,4,03:52,ULM 15,6,25,End of Game
Kentucky Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:30,ULM 25,4,6,Field Goal
12:25,1,01:08,UK 41,4,17,Punt
05:52,1,01:29,UK 34,9,31,Missed FG
01:43,1,01:41,UK 22,4,2,Interception
14:46,2,01:52,UK 40,3,4,Punt
09:43,2,00:51,UK 12,2,88,Touchdown
07:47,2,00:00,ULM 0,0,0,Touchdown
06:22,2,02:14,ULM 44,6,44,Touchdown
01:09,2,01:04,ULM 42,4,5,Downs
13:08,3,03:05,ULM 43,7,-6,Punt
08:17,3,01:00,ULM 30,4,30,Touchdown
05:49,3,00:00,ULM 0,0,0,Touchdown
04:41,3,00:34,UK 36,2,64,Touchdown
01:40,3,02:30,UK 35,7,52,Field Goal
09:20,4,01:33,50,3,1,Punt
06:09,4,02:17,50,3,-1,Punt
