0454077420140920,,454,774
Murray State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:12,1,02:09,MURR 30,7,70,Touchdown
05:16,1,00:55,50,3,6,Punt
03:17,1,01:45,MURR 36,3,9,Punt
10:25,2,01:45,MURR 25,4,34,Punt
04:41,2,03:04,MURR 22,12,54,Missed FG
15:00,3,01:42,MURR 31,6,32,Downs
09:57,3,00:00,WMU 0,0,0,Touchdown
08:52,3,01:09,MURR 25,3,-1,Punt
06:20,3,01:07,MURR 16,3,16,Punt
01:48,3,01:31,MURR 23,7,35,Punt
13:28,4,01:15,MURR 19,4,17,Punt
06:50,4,01:32,MURR 27,3,4,Punt
03:10,4,02:43,MURR 10,5,28,Punt
Western Michigan Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:48,WMU 34,9,66,Touchdown
08:03,1,02:47,WMU 25,6,25,Downs
04:21,1,01:04,WMU 20,3,3,Punt
01:32,1,06:07,WMU 5,12,95,Touchdown
08:40,2,03:59,WMU 15,10,85,Touchdown
01:37,2,01:37,WMU 24,10,69,Field Goal
13:18,3,03:21,WMU 37,6,28,Interception
09:57,3,01:05,WMU 22,3,78,Touchdown
07:43,3,01:23,WMU 33,3,5,Punt
05:13,3,03:25,WMU 45,6,55,Touchdown
00:17,3,01:49,WMU 12,3,2,Punt
12:13,4,05:23,WMU 23,9,77,Touchdown
05:18,4,02:08,WMU 39,3,8,Punt
00:27,4,00:27,WMU 20,1,-2,End of Game
