0709020420141128,,709,204
Toledo Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:52,1,00:31,EMU 42,2,42,Touchdown
11:22,1,00:26,EMU 32,2,32,Touchdown
09:53,1,01:35,TOL 28,3,-23,Punt
06:16,1,01:19,TOL 9,3,3,Punt
02:10,1,00:42,TOL 8,2,92,Touchdown
13:32,2,03:52,TOL 11,7,30,Punt
08:03,2,02:10,EMU 8,4,8,Touchdown
05:20,2,00:54,50,3,50,Touchdown
02:51,2,01:33,TOL 30,5,70,Touchdown
15:00,3,06:28,TOL 25,14,71,Field Goal
04:39,3,04:10,TOL 21,9,79,Touchdown
12:10,4,04:04,TOL 22,6,23,Punt
06:04,4,03:36,TOL 41,7,19,Missed FG
00:43,4,00:43,TOL 11,2,-2,End of Game
Eastern Michigan Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:08,EMU 25,3,5,Interception
13:21,1,01:59,EMU 25,3,0,Punt
10:56,1,01:03,EMU 25,3,5,Punt
08:18,1,02:02,EMU 43,3,-4,Punt
04:57,1,02:47,50,5,6,Punt
01:21,1,02:40,EMU 20,7,80,Touchdown
09:40,2,01:37,EMU 28,3,-6,Punt
05:48,2,00:28,EMU 15,3,0,Interception
04:20,2,01:29,EMU 28,3,3,Punt
01:09,2,01:09,EMU 15,4,60,Field Goal
08:25,3,03:40,EMU 35,7,65,Touchdown
00:21,3,03:11,EMU 21,6,19,Punt
08:06,4,02:02,EMU 15,5,14,Punt
02:28,4,01:45,EMU 40,3,-2,Punt
