0071051920141011,,71,519
Bowling Green Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:23,BGSU 25,6,75,Touchdown
13:23,1,01:05,OHIO 37,5,37,Touchdown
10:11,1,00:58,BGSU 11,3,-6,Punt
07:14,1,01:05,BGSU 35,4,20,Punt
14:54,2,01:11,BGSU 33,3,5,Punt
08:42,2,00:33,BGSU 21,3,79,Touchdown
06:58,2,01:51,BGSU 33,3,4,Punt
00:48,2,00:30,BGSU 41,3,3,Punt
14:28,3,00:37,BGSU 45,3,3,Punt
09:57,3,01:05,50,5,25,Interception
07:23,3,01:53,BGSU 42,8,58,Touchdown
03:36,3,00:23,BGSU 43,3,0,Punt
00:23,3,00:57,BGSU 35,3,0,Punt
09:26,4,05:46,BGSU 25,11,66,Field Goal
01:22,4,01:22,BGSU 21,4,24,End of Game
Ohio Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:37,1,00:14,OHIO 23,1,14,Fumble
12:18,1,02:07,OHIO 22,6,21,Punt
09:13,1,01:59,BGSU 37,5,29,Field Goal
06:09,1,06:15,OHIO 1,16,79,Field Goal
13:43,2,05:01,OHIO 18,12,61,Missed FG
08:09,2,01:11,OHIO 25,3,1,Punt
05:07,2,04:19,OHIO 7,12,52,Downs
00:18,2,00:18,OHIO 4,2,8,End of Half
15:00,3,00:32,OHIO 18,3,0,Punt
13:51,3,03:54,OHIO 8,11,42,Downs
08:52,3,01:29,OHIO 12,3,1,Punt
05:30,3,01:54,OHIO 38,7,19,Downs
03:13,3,02:50,OHIO 20,9,45,Downs
14:26,4,05:00,OHIO 23,15,77,Touchdown
03:40,4,02:18,OHIO 38,8,56,Fumble
