0071079620140920,,71,796
Bowling Green Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:59,BGSU 25,3,0,Punt
13:49,1,01:21,BGSU 25,3,8,Punt
11:41,1,00:08,WIS 35,1,35,Touchdown
06:28,1,01:15,BGSU 19,4,20,Punt
03:07,1,02:06,BGSU 38,9,52,Field Goal
00:27,1,00:52,BGSU 28,3,-11,Punt
14:27,2,02:11,BGSU 40,7,52,Interception
11:18,2,01:19,BGSU 25,5,29,Fumble
05:18,2,01:54,BGSU 21,3,1,Punt
02:32,2,00:48,BGSU 26,3,1,Punt
00:18,2,00:18,BGSU 6,1,-1,End of Half
14:14,3,01:45,BGSU 25,3,5,Punt
10:28,3,02:37,BGSU 24,5,-3,Punt
04:40,3,01:42,BGSU 28,3,4,Fumble
12:54,4,01:17,BGSU 25,4,75,Touchdown
08:19,4,01:30,BGSU 4,3,5,Punt
03:30,4,01:12,BGSU 25,3,-1,Punt
Wisconsin Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:01,1,00:12,BGSU 24,2,24,Touchdown
12:28,1,00:47,WIS 27,2,8,Fumble
11:33,1,05:05,WIS 30,11,70,Touchdown
05:13,1,02:06,WIS 21,3,-2,Punt
01:01,1,00:34,WIS 25,3,47,Fumble
14:35,2,00:08,BGSU 34,1,34,Touchdown
12:16,2,00:58,WIS 43,3,57,Touchdown
09:59,2,04:41,WIS 43,11,57,Touchdown
03:24,2,00:52,WIS 23,2,28,Interception
01:44,2,01:26,WIS 32,6,68,Touchdown
15:00,3,00:46,WIS 25,2,75,Touchdown
12:29,3,02:01,WIS 13,4,87,Touchdown
07:51,3,03:11,WIS 39,6,61,Touchdown
02:58,3,05:04,WIS 27,10,63,Field Goal
11:37,4,03:18,WIS 39,4,19,Punt
06:49,4,03:19,BGSU 48,6,23,Field Goal
02:18,4,02:18,WIS 36,4,27,End of Game
