0096073220140906,,96,732
Fresno State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:46,FRES 25,3,8,Punt
12:33,1,01:30,FRES 25,3,-8,Punt
08:02,1,00:59,FRES 25,3,-5,Punt
05:56,1,01:06,FRES 25,3,4,Punt
03:11,1,01:28,FRES 9,3,3,Punt
00:04,1,04:04,FRES 20,12,55,Downs
09:48,2,00:30,FRES 30,3,0,Punt
07:31,2,01:12,FRES 35,4,65,Touchdown
04:22,2,03:07,FRES 26,7,26,Punt
00:20,2,00:20,FRES 20,1,0,End of Half
13:35,3,03:29,FRES 4,9,-3,Fumble
09:34,3,02:59,FRES 25,7,27,Downs
04:32,3,02:11,FRES 19,7,81,Touchdown
01:02,3,01:12,FRES 20,3,-4,Punt
13:55,4,01:32,FRES 25,5,75,Touchdown
02:31,4,02:31,FRES 18,7,82,Touchdown
Utah Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:14,1,01:41,UTAH 36,5,34,Field Goal
11:03,1,03:01,UTAH 44,9,56,Touchdown
07:03,1,01:07,FRES 49,4,49,Touchdown
04:50,1,01:39,UTAH 27,6,11,Punt
01:43,1,01:39,50,7,31,Downs
11:00,2,01:12,UTAH 25,3,0,Punt
09:18,2,01:47,UTAH 42,6,58,Touchdown
06:19,2,01:50,UTAH 20,6,80,Touchdown
01:15,2,00:55,UTAH 15,3,8,Punt
14:53,3,01:18,UTAH 22,3,9,Punt
10:06,3,00:32,FRES 1,2,1,Touchdown
06:35,3,01:58,UTAH 48,7,52,Touchdown
02:15,3,01:13,UTAH 22,3,1,Punt
14:50,4,00:55,UTAH 36,4,64,Touchdown
12:18,4,09:38,UTAH 23,14,77,Touchdown
