0700052120140925,,700,521
Texas Tech Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,03:45,TTU 17,10,83,Touchdown
09:51,1,02:52,TTU 20,9,35,Downs
05:40,1,02:53,TTU 23,7,30,Punt
01:48,1,01:54,TTU 20,8,60,Interception
14:00,2,01:59,TTU 48,8,52,Touchdown
10:25,2,02:37,TTU 11,9,50,Downs
07:00,2,01:23,TTU 13,4,8,Interception
05:29,2,01:39,TTU 17,5,19,Punt
00:24,2,00:24,TTU 20,1,-2,End of Half
13:02,3,01:46,TTU 37,3,3,Punt
10:07,3,01:30,OKST 44,4,44,Touchdown
07:34,3,02:28,TTU 20,7,80,Touchdown
14:55,4,02:28,TTU 27,3,0,Fumble
10:52,4,01:08,TTU 20,3,-1,Interception
07:39,4,01:47,OKST 48,5,48,Touchdown
04:08,4,01:18,TTU 23,4,2,Punt
Oklahoma State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:15,1,01:24,OKST 27,4,33,Interception
06:59,1,01:19,OKST 45,3,-1,Punt
02:47,1,00:59,OKST 20,4,80,Touchdown
14:54,2,00:54,OKST 9,3,0,Punt
12:01,2,01:36,OKST 13,3,9,Punt
07:48,2,00:48,OKST 39,4,61,Touchdown
05:37,2,00:08,TTU 39,1,39,Touchdown
03:50,2,03:26,OKST 19,12,73,Interception
15:00,3,01:58,OKST 25,3,-8,Punt
11:16,3,01:09,OKST 8,5,92,Touchdown
08:37,3,01:03,OKST 25,4,75,Touchdown
05:06,3,05:11,OKST 28,13,47,Field Goal
12:27,4,01:35,OKST 28,3,-6,Punt
09:44,4,02:05,TTU 15,4,15,Touchdown
05:52,4,01:44,OKST 25,3,5,Punt
02:50,4,02:50,OKST 26,5,17,End of Game
