0719022920140913,,719,229
Tulsa Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:54,1,02:18,TLSA 24,5,16,Punt
07:30,1,00:21,TLSA 16,3,0,Interception
07:09,1,03:20,TLSA 19,8,29,Punt
14:48,2,04:13,TLSA 11,10,89,Touchdown
08:15,2,01:30,TLSA 20,3,4,Punt
06:16,2,00:39,TLSA 20,3,-20,Safety
03:30,2,01:49,TLSA 25,7,71,Fumble
00:07,2,00:07,TLSA 34,1,12,End of Half
15:00,3,01:40,TLSA 25,5,15,Punt
12:13,3,00:30,TLSA 29,3,0,Punt
09:38,3,01:37,TLSA 44,5,56,Touchdown
04:18,3,00:49,TLSA 25,4,12,Punt
01:06,3,01:31,TLSA 18,5,18,Interception
11:57,4,05:05,TLSA 27,14,73,Touchdown
04:38,4,00:26,FAU 42,3,0,Punt
Florida Atlantic Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,03:06,FAU 21,8,75,Field Goal
09:36,1,00:12,FAU 26,1,74,Touchdown
09:23,1,01:53,FAU 46,3,8,Punt
03:49,1,04:01,FAU 20,6,21,Punt
10:35,2,02:20,FAU 25,7,62,Missed FG
06:45,2,00:29,TLSA 47,2,47,Touchdown
05:37,2,02:07,FAU 31,4,69,Touchdown
01:41,2,01:34,FAU 9,3,6,Punt
13:20,3,01:07,FAU 26,3,4,Punt
11:43,3,02:05,FAU 39,3,-4,Punt
08:01,3,03:43,FAU 24,9,76,Touchdown
03:29,3,02:23,TLSA 43,5,19,Field Goal
14:35,4,02:38,TLSA 34,5,34,Touchdown
06:52,4,02:14,FAU 18,3,4,Punt
04:12,4,04:12,FAU 2,6,23,End of Game
