0465027720141122,,465,277
UNLV Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:45,1,00:22,HAW 45,2,45,Touchdown
09:43,1,02:25,UNLV 3,7,97,Touchdown
04:55,1,02:39,UNLV 29,8,58,Interception
00:13,1,01:09,UNLV 25,3,2,Punt
14:04,2,02:55,HAW 48,7,6,Punt
07:32,2,02:03,UNLV 3,4,8,Punt
03:26,2,01:11,UNLV 40,3,-1,Punt
02:15,2,01:40,HAW 14,4,6,Missed FG
00:00,2,00:00,UNLV 20,0,0,
15:00,3,01:26,UNLV 25,4,13,Punt
11:46,3,01:01,UNLV 43,3,2,Punt
07:46,3,01:43,UNLV 39,4,12,Punt
03:23,3,01:27,UNLV 28,4,24,Punt
12:10,4,00:31,UNLV 25,4,75,Touchdown
10:21,4,01:18,UNLV 40,3,-1,Punt
06:10,4,01:19,UNLV 47,4,53,Touchdown
02:00,4,01:45,UNLV 25,7,75,Touchdown
Hawaii Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:15,HAW 25,5,23,Interception
12:23,1,02:40,HAW 25,6,38,Punt
07:13,1,02:18,HAW 12,5,24,Punt
02:16,1,02:03,HAW 24,5,76,Touchdown
00:00,2,00:00,HAW 48,0,0,Fumble
11:09,2,03:37,HAW 9,6,46,Punt
05:29,2,01:56,UNLV 44,5,44,Touchdown
00:00,2,00:00,HAW 14,0,0,Fumble
00:35,2,00:35,HAW 4,4,24,Punt
13:34,3,01:48,HAW 16,3,8,Punt
10:45,3,02:59,HAW 25,6,3,Punt
06:03,3,02:33,HAW 6,5,94,Touchdown
01:56,3,04:46,HAW 15,10,63,Field Goal
11:33,4,01:12,HAW 20,3,1,Punt
09:03,4,02:53,HAW 2,5,17,Punt
04:45,4,02:45,HAW 18,9,82,Touchdown
00:13,4,00:13,UNLV 42,3,42,Touchdown
