0704036620141004,,704,366
UTEP Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:20,UTEP 22,3,7,Punt
09:59,1,03:38,UTEP 1,5,8,Punt
01:55,1,02:38,UTEP 1,6,25,Interception
13:42,2,03:33,UTEP 14,6,49,Interception
09:39,2,04:24,UTEP 33,12,57,Missed FG
05:08,2,04:46,UTEP 29,11,53,Field Goal
09:07,3,00:14,UTEP 30,1,2,Fumble
08:47,3,01:12,UTEP 20,3,1,Punt
05:47,3,03:00,UTEP 21,5,29,Fumble
01:28,3,02:47,UTEP 29,5,-4,Punt
10:10,4,01:42,UTEP 24,3,-9,Punt
03:20,4,01:03,UTEP 30,3,3,Punt
01:18,4,01:18,LT 21,3,3,Interception
Louisiana Tech Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:40,1,02:41,LT 47,8,53,Touchdown
06:21,1,04:26,LT 30,8,45,Interception
14:17,2,00:35,UTEP 33,2,33,Touchdown
10:09,2,00:30,LT 29,2,71,Touchdown
05:15,2,00:07,LT 31,0,0,Touchdown
00:22,2,00:22,LT 29,4,7,Downs
15:00,3,05:53,LT 31,13,41,Field Goal
08:53,3,00:06,UTEP 20,1,20,Touchdown
07:35,3,01:48,UTEP 44,5,22,Field Goal
02:47,3,01:19,50,4,50,Touchdown
13:41,4,03:31,LT 45,6,31,Missed FG
08:28,4,05:08,LT 39,8,61,Touchdown
02:17,4,00:59,LT 17,2,4,Fumble
00:00,4,00:00,LT 5,0,0,
