0204052320140913,,204,523
Eastern Michigan Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:58,1,03:11,EMU 39,8,19,Punt
07:16,1,00:49,EMU 34,3,8,Punt
03:59,1,02:27,EMU 25,4,26,Punt
12:44,2,01:42,EMU 36,4,27,Punt
08:18,2,01:38,EMU 15,3,-7,Punt
05:31,2,02:34,EMU 14,7,9,Fumble
01:09,2,01:09,EMU 1,2,4,End of Half
15:00,3,04:15,EMU 25,8,29,Punt
09:08,3,01:57,EMU 40,3,7,Punt
05:21,3,02:26,EMU 8,6,8,Punt
00:11,3,05:58,EMU 25,15,49,Field Goal
08:22,4,00:54,EMU 7,3,-3,Punt
07:22,4,01:29,EMU 32,3,4,Punt
02:40,4,01:03,EMU 40,4,3,Fumble
Old Dominion Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:02,ODU 25,3,7,Interception
10:47,1,03:24,ODU 20,7,80,Touchdown
06:27,1,02:28,ODU 11,6,26,Punt
01:32,1,03:48,ODU 2,7,19,Punt
11:02,2,02:44,ODU 1,7,52,Punt
06:40,2,01:09,EMU 49,4,35,Fumble
02:57,2,01:48,EMU 23,6,22,Downs
10:45,3,01:37,ODU 12,3,1,Punt
07:11,3,01:50,ODU 1,5,46,Punt
02:55,3,02:44,EMU 37,7,28,Field Goal
09:13,4,00:51,ODU 25,3,2,Punt
07:28,4,00:00,EMU 0,0,0,Touchdown
05:53,4,03:13,ODU 17,7,43,Downs
01:37,4,01:37,EMU 43,3,-14,End of Game
