0796051820141206,,796,518
Wisconsin Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:01,1,01:53,WIS 28,3,5,Punt
09:19,1,04:31,WIS 2,9,34,Punt
04:06,1,02:11,WIS 20,5,38,Interception
14:14,2,01:48,WIS 30,3,-7,Punt
11:09,2,01:41,WIS 25,3,4,Punt
06:36,2,01:18,WIS 17,3,-2,Punt
02:16,2,01:40,WIS 5,4,-1,Fumble
00:36,2,00:36,WIS 27,3,35,End of Half
15:00,3,02:49,WIS 17,7,24,Punt
09:24,3,01:47,WIS 17,3,7,Punt
06:16,3,03:07,WIS 32,8,35,Downs
01:32,3,01:21,WIS 25,5,14,Interception
13:49,4,01:36,WIS 16,3,7,Punt
11:39,4,05:12,WIS 25,11,36,Interception
02:25,4,02:25,WIS 35,10,44,End of Game
Ohio State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:59,OSU 23,6,77,Touchdown
11:08,1,01:49,OSU 34,3,-9,Punt
04:48,1,00:42,OSU 7,2,93,Touchdown
01:55,1,02:41,OSU 41,7,53,Field Goal
12:26,2,01:17,OSU 37,3,63,Touchdown
09:28,2,02:52,OSU 31,6,69,Touchdown
05:18,2,03:02,OSU 48,6,-11,Punt
12:11,3,02:47,OSU 23,5,77,Touchdown
07:37,3,01:21,OSU 40,3,-6,Punt
03:09,3,01:37,OSU 33,3,-5,Punt
00:11,3,01:22,WIS 31,5,18,Missed FG
12:13,4,00:34,OSU 28,2,72,Touchdown
06:27,4,04:02,OSU 39,7,61,Touchdown
