0749049020141115,,749,490
Wake Forest Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:38,WAKE 21,3,4,Punt
09:01,1,00:52,WAKE 30,3,3,Punt
06:32,1,05:50,WAKE 23,15,62,Field Goal
14:05,2,01:32,WAKE 41,3,5,Punt
11:04,2,01:28,WAKE 28,3,7,Punt
08:02,2,00:56,WAKE 45,3,4,Punt
05:28,2,01:28,WAKE 39,3,3,Punt
01:14,2,01:03,WAKE 32,3,-1,Punt
14:41,3,04:43,WAKE 25,11,54,Field Goal
00:00,3,00:00,WAKE 47,0,-1,Fumble
06:59,3,01:16,WAKE 25,3,4,Punt
01:23,3,07:47,WAKE 24,16,76,Touchdown
03:51,4,02:17,WAKE 10,3,-2,Punt
NC State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:22,1,04:15,NCST 31,10,69,Touchdown
08:09,1,01:37,NCST 33,3,-3,Punt
00:36,1,01:31,NCST 25,3,-3,Punt
12:33,2,01:27,NCST 26,5,74,Touchdown
09:36,2,01:34,NCST 8,3,-1,Punt
07:06,2,01:38,NCST 13,3,-1,Punt
04:00,2,02:39,NCST 28,10,72,Touchdown
00:11,2,00:11,NCST 21,1,-1,End of Half
14:55,3,00:14,NCST 25,1,75,Touchdown
09:51,3,01:27,NCST 8,3,7,Punt
08:24,3,01:18,WAKE 46,4,46,Touchdown
05:43,3,04:14,NCST 34,9,66,Touchdown
08:32,4,04:41,NCST 19,7,32,Punt
01:34,4,01:34,NCST 47,3,24,End of Game
