0388000520140920,,388,5
Marshall Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:52,1,03:04,MRSH 20,9,80,Touchdown
09:19,1,04:19,AKR 42,10,35,Field Goal
04:04,1,01:11,50,3,50,Touchdown
02:01,1,02:09,AKR 48,7,48,Touchdown
10:16,2,00:10,MRSH 25,1,0,Interception
08:27,2,00:13,MRSH 20,1,80,Touchdown
06:05,2,01:33,MRSH 9,3,7,Punt
03:09,2,00:46,MRSH 13,3,4,Punt
00:58,2,00:58,MRSH 20,2,-2,End of Half
15:00,3,02:18,MRSH 25,7,75,Touchdown
10:54,3,06:28,MRSH 28,13,56,Field Goal
02:14,3,03:31,MRSH 20,6,17,Punt
12:21,4,01:06,MRSH 23,3,3,Punt
07:58,4,03:51,MRSH 30,8,70,Touchdown
01:32,4,01:32,MRSH 38,2,7,End of Game
Akron Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:08,AKR 25,6,36,Punt
09:48,1,00:29,AKR 25,2,17,Fumble
05:00,1,00:56,AKR 25,3,0,Punt
02:53,1,00:52,AKR 25,3,5,Interception
14:46,2,04:30,AKR 25,10,68,Field Goal
10:06,2,01:39,MRSH 36,5,32,Interception
08:14,2,02:09,AKR 30,7,61,Fumble
04:32,2,01:23,AKR 35,3,1,Punt
02:23,2,01:25,AKR 45,6,15,Punt
12:34,3,01:40,50,5,22,Downs
04:24,3,02:10,AKR 39,5,0,Punt
13:43,4,01:22,AKR 20,4,12,Punt
11:15,4,03:12,AKR 23,9,77,Touchdown
04:07,4,02:31,AKR 20,8,80,Touchdown
