0254071620141108,,254,716
Georgia State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
08:19,1,04:46,GAST 22,12,78,Touchdown
00:17,1,01:18,GAST 38,3,0,Punt
12:27,2,03:30,GAST 10,9,60,Interception
04:24,2,03:20,GAST 36,8,33,Interception
00:00,2,00:00,GAST 45,0,0,
15:00,3,02:40,GAST 25,6,7,Fumble
11:22,3,04:08,GAST 25,10,75,Touchdown
04:18,3,02:48,GAST 25,6,30,Punt
00:37,3,01:22,GAST 25,3,2,Punt
09:48,4,01:05,GAST 30,3,0,Punt
04:54,4,03:04,GAST 11,11,89,Touchdown
Troy Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,06:41,TROY 34,15,66,Touchdown
03:33,1,03:16,GAST 47,8,47,Touchdown
13:59,2,01:32,TROY 33,3,7,Punt
08:57,2,04:33,TROY 28,11,72,Touchdown
01:04,2,01:04,TROY 3,3,9,Punt
12:20,3,00:58,GAST 32,3,32,Touchdown
07:14,3,02:56,GAST 48,6,21,Field Goal
01:30,3,00:53,TROY 33,3,67,Touchdown
14:15,4,04:27,TROY 39,8,61,Touchdown
08:43,4,03:49,TROY 32,5,19,Punt
01:50,4,01:50,TROY 15,3,21,End of Game
