0051076820141018,,51,768
Baylor Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:04,1,00:03,WVU 7,1,7,Touchdown
12:02,1,00:58,BAY 27,4,16,Punt
08:39,1,02:10,BAY 38,8,41,Field Goal
05:02,1,02:29,WVU 37,8,20,Field Goal
01:12,1,01:21,BAY 31,3,3,Fumble
14:51,2,01:11,WVU 29,4,3,Downs
10:56,2,02:31,BAY 25,6,90,Touchdown
07:36,2,01:39,BAY 12,4,10,Punt
04:21,2,01:25,BAY 20,3,2,Punt
15:00,3,02:30,BAY 25,4,15,Punt
09:28,3,01:53,BAY 33,5,24,Punt
04:29,3,03:51,BAY 8,9,92,Touchdown
14:25,4,01:42,BAY 14,5,12,Punt
11:36,4,01:39,BAY 20,5,12,Punt
07:35,4,02:07,BAY 27,5,18,Punt
04:24,4,01:48,50,7,32,Downs
West Virginia Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:56,WVU 9,3,-2,Fumble
14:01,1,01:59,WVU 19,7,81,Touchdown
11:04,1,02:25,WVU 1,6,22,Punt
06:29,1,01:27,WVU 25,4,17,Interception
02:33,1,01:21,WVU 31,3,4,Punt
13:40,2,02:44,WVU 26,6,74,Touchdown
08:25,2,00:49,WVU 30,3,3,Punt
05:57,2,01:36,WVU 34,5,66,Touchdown
02:56,2,02:56,WVU 9,10,54,End of Half
12:30,3,03:02,WVU 42,7,50,Field Goal
07:35,3,03:06,WVU 15,8,20,Punt
00:38,3,01:13,WVU 28,4,14,Punt
12:43,4,01:07,WVU 32,4,68,Touchdown
09:57,4,02:22,WVU 22,9,78,Touchdown
05:28,4,01:04,WVU 8,3,-1,Punt
02:36,4,02:36,WVU 18,5,16,End of Game
