0433073620140906,,433,736
Ole Miss Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:32,MISS 25,11,75,Touchdown
08:22,1,05:16,MISS 20,12,67,Field Goal
00:11,1,05:52,MISS 20,15,72,Field Goal
06:53,2,02:11,MISS 27,7,73,Touchdown
01:07,2,01:07,MISS 9,6,48,End of Half
12:38,3,03:09,MISS 21,10,79,Touchdown
08:22,3,05:20,MISS 32,13,68,Touchdown
11:19,4,00:08,MISS 2,1,0,Fumble
10:23,4,06:17,MISS 25,10,45,Downs
03:34,4,03:34,MISS 45,5,32,End of Game
Vanderbilt Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:28,1,02:06,VAN 16,5,29,Punt
03:06,1,02:55,VAN 25,5,20,Punt
09:19,2,02:26,VAN 19,6,13,Punt
04:42,2,03:35,VAN 31,6,14,Punt
15:00,3,00:50,VAN 25,2,6,Interception
14:10,3,01:32,VAN 35,3,6,Punt
09:29,3,01:07,VAN 25,3,2,Punt
03:02,3,06:43,VAN 17,14,81,Downs
11:11,4,00:48,MISS 5,4,-4,Field Goal
04:06,4,00:32,VAN 30,3,0,Punt
