0663019620141004,,663,196
SMU Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:15,1,01:47,SMU 26,3,9,Punt
06:00,1,02:19,SMU 25,5,14,Punt
00:45,1,01:46,SMU 25,3,9,Punt
11:28,2,08:04,SMU 21,18,79,Touchdown
02:01,2,01:57,SMU 40,10,32,Missed FG
15:00,3,02:15,SMU 25,7,75,Touchdown
09:31,3,01:34,SMU 25,4,38,Interception
07:03,3,03:43,ECU 45,9,45,Touchdown
01:57,3,01:50,ECU 35,7,25,Fumble
00:07,3,00:46,ECU 25,4,3,Missed FG
12:00,4,00:46,SMU 25,3,5,Punt
07:49,4,04:35,SMU 16,15,74,Downs
East Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:45,ECU 16,5,17,Punt
10:28,1,04:28,ECU 21,12,79,Touchdown
03:41,1,02:56,ECU 18,8,82,Touchdown
13:59,2,02:31,ECU 32,6,68,Touchdown
03:24,2,01:23,ECU 35,5,65,Touchdown
00:04,2,00:04,ECU 28,1,5,End of Half
12:45,3,03:14,ECU 24,8,76,Touchdown
07:57,3,00:54,ECU 5,3,5,Punt
03:20,3,01:23,ECU 26,4,9,Downs
14:21,4,02:21,ECU 23,10,70,Field Goal
11:14,4,03:25,ECU 32,8,68,Touchdown
03:14,4,03:14,ECU 10,5,17,End of Game
