0746025520141101,,746,255
Virginia Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:06,UVA 21,3,-6,Fumble
10:11,1,02:07,UVA 25,3,2,Punt
04:04,1,02:54,UVA 25,8,75,Touchdown
14:53,2,01:11,UVA 24,3,3,Punt
10:06,2,01:38,UVA 27,7,35,Punt
06:09,2,01:51,GT 25,6,21,Field Goal
00:45,2,00:45,UVA 17,4,28,End of Half
08:28,3,02:13,UVA 38,6,23,Interception
04:04,3,03:28,UVA 34,9,56,Interception
14:11,4,01:31,UVA 17,3,-3,Punt
07:01,4,01:08,UVA 29,6,30,Downs
Georgia Tech Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:54,1,02:43,UVA 42,6,42,Touchdown
08:04,1,04:00,GT 22,9,78,Touchdown
01:10,1,01:17,GT 29,4,71,Touchdown
13:42,2,03:36,UVA 48,8,21,Downs
08:28,2,02:19,GT 10,5,5,Interception
04:18,2,03:33,GT 25,6,32,Fumble
15:00,3,06:32,GT 25,12,75,Touchdown
06:15,3,02:11,GT 42,3,-13,Punt
00:36,3,01:25,GT 20,3,3,Fumble
12:40,4,05:39,UVA 37,9,37,Touchdown
05:40,4,05:40,GT 41,11,54,End of Game
