0107050920140830,,107,509
California Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,06:18,CAL 21,18,79,Touchdown
04:44,1,04:41,CAL 22,11,77,Touchdown
13:37,2,02:22,NW 29,7,27,Field Goal
10:35,2,01:13,NW 40,5,13,Interception
06:26,2,00:19,CAL 24,1,76,Touchdown
02:47,2,01:35,CAL 15,3,3,Punt
00:05,2,00:05,CAL 22,1,-5,End of Half
13:51,3,04:46,NW 49,11,49,Touchdown
08:00,3,01:37,CAL 29,3,8,Punt
02:31,3,00:13,CAL 28,1,0,Interception
02:06,3,04:12,CAL 12,10,43,Punt
10:04,4,01:31,CAL 41,5,23,Downs
05:18,4,01:04,CAL 25,3,4,Punt
01:38,4,01:38,CAL 15,6,12,End of Game
Northwestern Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
08:42,1,03:58,NW 24,10,54,Downs
00:03,1,01:26,NW 22,3,-17,Punt
11:15,2,00:40,NW 25,3,-1,Interception
09:22,2,02:56,NW 12,8,88,Touchdown
06:07,2,03:20,NW 30,6,23,Punt
01:12,2,01:07,NW 40,3,6,Punt
15:00,3,01:09,NW 25,3,7,Punt
09:05,3,01:05,NW 25,4,15,Punt
06:23,3,03:52,NW 28,12,72,Touchdown
02:18,3,00:12,CAL 17,1,17,Touchdown
12:54,4,02:50,NW 17,8,42,Downs
08:33,4,03:15,NW 34,12,58,Field Goal
04:14,4,02:36,NW 48,8,14,Interception
