0366003720140927,,366,37
Louisiana Tech Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:53,1,01:25,LT 28,3,8,Punt
10:21,1,01:46,LT 38,4,5,Interception
08:28,1,02:42,LT 37,6,13,Punt
03:27,1,01:02,LT 24,3,-4,Punt
00:16,1,01:14,LT 17,3,2,Punt
11:49,2,06:01,LT 25,12,55,Missed FG
01:36,2,00:21,LT 25,3,13,Fumble
00:34,2,00:34,LT 44,5,48,End of Half
15:00,3,04:40,LT 25,7,34,Punt
09:16,3,02:22,AUB 49,5,49,Touchdown
05:58,3,02:10,LT 24,4,13,Punt
14:24,4,01:03,LT 25,3,3,Punt
13:21,4,02:54,LT 38,6,62,Touchdown
07:53,4,02:19,LT 19,3,-4,Punt
03:02,4,01:10,LT 37,3,0,Punt
Auburn Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:07,AUB 22,4,15,Punt
11:28,1,01:07,AUB 24,3,4,Punt
08:35,1,00:07,LT 5,1,5,Touchdown
05:46,1,02:19,AUB 16,8,61,Missed FG
02:25,1,02:09,LT 43,3,-1,Punt
14:02,2,02:13,LT 46,7,38,Field Goal
05:48,2,04:12,AUB 20,12,80,Touchdown
01:15,2,00:41,LT 38,3,37,Touchdown
10:20,3,01:04,AUB 6,3,7,Punt
06:54,3,00:56,AUB 30,3,-3,Punt
03:48,3,04:24,AUB 8,11,92,Touchdown
10:27,4,02:34,AUB 25,6,75,Touchdown
05:34,4,02:32,AUB 44,5,19,Downs
01:52,4,01:52,AUB 39,3,24,End of Game
