0646067120141101,,646,671
South Alabama Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
09:19,1,01:24,USA 19,3,6,Punt
05:10,1,05:23,USA 21,15,76,Field Goal
13:09,2,01:47,USA 8,3,0,Punt
11:14,2,02:59,USA 28,8,72,Touchdown
04:30,2,01:48,USA 25,6,16,Punt
01:42,2,01:42,ULL 46,6,14,Missed FG
15:00,3,02:45,USA 35,6,6,Punt
10:59,3,03:29,USA 36,8,14,Punt
03:31,3,03:31,USA 25,6,27,Punt
11:28,4,03:08,USA 19,7,72,Fumble
05:01,4,00:44,USA 33,4,6,Downs
Louisiana Lafayette Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,05:41,ULL 25,13,69,Field Goal
07:55,1,02:45,ULL 36,6,18,Punt
14:47,2,01:38,ULL 32,4,17,Punt
11:22,2,00:08,USA 29,1,1,Fumble
08:15,2,03:45,ULL 25,11,65,Field Goal
02:42,2,01:00,ULL 26,3,-1,Punt
12:15,3,01:16,ULL 18,3,6,Punt
07:30,3,03:59,ULL 27,9,68,Field Goal
15:00,4,03:32,ULL 20,9,65,Field Goal
08:20,4,03:19,ULL 9,6,91,Touchdown
04:17,4,04:17,USA 39,6,23,End of Game
