0147074920141106,,147,749
Clemson Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
09:54,1,02:58,CLEM 21,6,6,Punt
03:58,1,01:02,CLEM 15,4,20,Interception
01:09,1,01:35,CLEM 28,3,9,Punt
12:29,2,03:40,CLEM 29,8,60,Field Goal
07:56,2,00:56,WAKE 23,3,23,Touchdown
04:31,2,04:04,CLEM 25,12,75,Touchdown
15:00,3,04:49,CLEM 25,12,54,Field Goal
06:46,3,04:19,CLEM 36,12,47,Downs
00:54,3,01:10,CLEM 1,3,0,Punt
11:08,4,00:15,CLEM 32,1,68,Touchdown
10:31,4,03:55,CLEM 28,9,72,Touchdown
05:18,4,01:44,WAKE 43,4,8,Downs
02:38,4,01:41,WAKE 32,4,9,Downs
Wake Forest Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,05:06,WAKE 25,9,24,Punt
06:56,1,02:58,WAKE 22,6,20,Punt
02:56,1,01:47,CLEM 43,5,43,Touchdown
14:34,2,02:05,WAKE 25,3,-5,Punt
08:49,2,00:53,WAKE 37,4,-14,Downs
07:00,2,01:59,WAKE 27,3,3,Fumble
05:01,2,00:30,CLEM 13,2,13,Touchdown
00:27,2,00:27,WAKE 38,3,30,End of Half
10:11,3,03:25,WAKE 21,9,43,Missed FG
02:27,3,01:33,WAKE 17,3,9,Punt
14:44,4,03:36,WAKE 47,7,40,Field Goal
10:53,4,00:22,WAKE 25,3,0,Punt
06:36,4,01:18,WAKE 25,3,-20,Punt
03:34,4,00:56,WAKE 35,4,-3,Downs
00:57,4,00:57,WAKE 23,3,6,End of Game
