0697000820141018,,697,8
Texas A&M Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:07,1,01:37,TAMU 25,3,3,Punt
04:38,1,01:19,TAMU 25,3,5,Punt
13:36,2,01:45,TAMU 23,5,16,Punt
11:06,2,01:59,TAMU 25,4,21,Punt
05:26,2,01:11,TAMU 22,3,-7,Punt
04:10,2,01:57,TAMU 22,3,9,Punt
00:22,2,00:22,TAMU 31,2,4,End of Half
15:00,3,02:00,TAMU 17,3,-1,Punt
11:47,3,02:45,TAMU 17,9,52,Downs
06:47,3,01:33,TAMU 24,3,7,Punt
04:13,3,03:39,TAMU 29,9,54,Interception
10:24,4,01:27,TAMU 4,3,5,Punt
04:16,4,01:32,ALA 23,4,0,Downs
00:23,4,00:23,TAMU 24,1,4,End of Game
Alabama Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,03:53,ALA 25,10,71,Field Goal
09:30,1,04:52,ALA 27,11,72,Touchdown
03:19,1,04:43,ALA 16,10,84,Touchdown
11:51,2,00:45,ALA 36,4,64,Touchdown
09:07,2,03:41,ALA 20,11,80,Touchdown
04:15,2,00:05,TAMU 24,1,24,Touchdown
02:13,2,01:51,ALA 39,5,60,Touchdown
13:00,3,01:13,ALA 42,3,57,Touchdown
09:02,3,02:15,ALA 31,3,9,Punt
05:14,3,01:01,ALA 25,3,3,Punt
00:34,3,05:10,ALA 18,8,22,Punt
08:57,4,04:41,ALA 42,9,57,Touchdown
02:44,4,02:21,ALA 23,3,5,Punt
