0626045720140906,,626,457
San Diego State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,07:46,SDSU 25,10,37,Punt
02:23,1,01:01,SDSU 12,3,-2,Punt
00:08,1,04:16,SDSU 12,8,83,Interception
10:52,2,01:14,SDSU 25,3,75,Touchdown
08:44,2,01:36,UNC 29,5,29,Touchdown
05:28,2,01:21,SDSU 26,3,5,Punt
02:32,2,01:30,SDSU 19,3,1,Punt
00:32,2,00:32,SDSU 26,1,-6,End of Half
12:28,3,03:15,SDSU 24,7,76,Touchdown
04:40,3,05:37,SDSU 25,10,43,Field Goal
13:45,4,03:15,SDSU 25,7,52,Field Goal
07:57,4,02:13,SDSU 11,4,13,Interception
04:00,4,03:46,SDSU 25,12,72,Interception
North Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
07:14,1,04:51,UNC 8,11,54,Punt
01:22,1,01:14,UNC 39,4,17,Punt
10:52,2,00:00,SDSU 0,0,0,Touchdown
09:38,2,00:54,UNC 25,3,16,Interception
07:02,2,01:34,UNC 19,5,12,Punt
04:07,2,01:35,UNC 24,3,7,Punt
01:02,2,00:30,UNC 31,3,2,Punt
14:54,3,02:26,UNC 28,9,48,Missed FG
09:06,3,04:26,UNC 35,14,65,Touchdown
13:56,4,00:11,UNC 9,1,91,Touchdown
10:25,4,02:24,UNC 20,8,80,Touchdown
05:44,4,01:44,SDSU 14,4,8,Field Goal
00:14,4,00:14,UNC 20,1,-1,End of Game
