0513068820140927,,513,688
Notre Dame Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,03:26,ND 18,7,66,FUMBLE
10:34,1,03:09,ND 9,6,15,Punt
05:44,1,01:27,ND 32,3,9,Punt
02:54,1,00:07,ND 37,1,0,Interception
14:50,2,03:54,ND 5,11,95,Touchdown
08:43,2,00:12,ND 28,1,72,Touchdown
03:07,2,02:54,ND 21,11,54,Fumble
13:30,3,03:51,ND 40,9,60,Touchdown
05:59,3,03:30,ND 21,8,51,Fumble
14:54,4,04:35,50,10,50,Touchdown
07:52,4,02:43,ND 20,6,4,Interception
05:09,4,03:12,SYR 44,7,24,Field Goal
00:17,4,00:17,ND 45,1,-2,END OF HALF
Syracuse Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:34,1,01:00,SYR 16,4,40,Punt
07:25,1,01:41,SYR 39,3,3,Punt
04:17,1,01:23,SYR 16,3,3,Punt
02:47,1,02:57,SYR 36,5,28,Punt
10:56,2,02:13,SYR 25,3,5,Punt
08:31,2,05:24,SYR 25,13,55,Field Goal
00:13,2,00:13,SYR 25,1,-2,End of Half
15:00,3,01:30,SYR 21,5,50,Interception
09:39,3,03:40,SYR 25,8,54,Downs
02:29,3,02:35,SYR 28,7,72,Touchdown
10:19,4,02:27,SYR 10,9,71,Missed FG
01:57,4,01:40,SYR 25,9,30,Downs
