0693069420141011,,693,694
Chattanooga Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:34,CHAT 25,3,5,Punt
09:20,1,02:06,CHAT 25,3,-3,Punt
04:02,1,01:24,CHAT 20,3,8,Punt
14:22,2,00:05,CHAT 25,1,-5,Fumble
13:48,2,02:10,CHAT 25,3,9,Punt
10:15,2,03:31,CHAT 17,6,7,Punt
05:43,2,03:26,TENN 27,7,18,Field Goal
00:15,2,00:15,CHAT 25,1,-2,End of Half
14:08,3,01:40,CHAT 25,3,2,Punt
08:52,3,02:33,CHAT 37,4,19,Interception
04:47,3,04:43,CHAT 28,9,47,Downs
11:13,4,04:35,CHAT 25,9,75,Touchdown
03:40,4,02:25,CHAT 25,3,2,Punt
Tennessee Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:26,1,03:06,CHAT 38,8,38,Touchdown
07:14,1,03:12,TENN 39,6,7,Punt
02:38,1,03:16,TENN 14,11,78,Field Goal
14:17,2,00:29,CHAT 20,3,20,Touchdown
11:38,2,01:23,TENN 28,3,9,Punt
06:44,2,01:01,TENN 29,3,-2,Fumble
02:17,2,02:02,TENN 29,8,71,Touchdown
15:00,3,00:52,CHAT 19,2,19,Touchdown
12:28,3,03:36,TENN 29,6,-6,Punt
06:19,3,01:32,CHAT 16,4,16,Touchdown
00:04,3,03:51,TENN 25,11,50,Missed FG
06:38,4,02:49,TENN 14,5,17,Fumble
03:49,4,00:09,CHAT 14,1,14,Touchdown
01:15,4,01:15,TENN 33,2,9,End of Game
