0529073220141108,,529,732
Oregon Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:25,1,02:23,ORE 25,4,34,Punt
05:25,1,04:37,UTAH 48,11,32,Downs
12:37,2,02:43,UTAH 41,8,41,Touchdown
06:46,2,01:55,ORE 20,7,80,Touchdown
03:25,2,01:19,UTAH 22,4,0,Field Goal
15:00,3,02:40,ORE 25,6,-4,Fumble
10:58,3,02:23,ORE 25,8,61,Field Goal
07:05,3,01:08,UTAH 27,4,-4,Downs
03:28,3,04:16,ORE 19,12,56,Field Goal
11:48,4,01:19,ORE 25,5,75,Touchdown
08:19,4,03:28,ORE 31,9,69,Touchdown
04:31,4,00:07,UTAH 11,1,11,Touchdown
02:07,4,02:07,UTAH 17,3,8,End of Game
Utah Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:35,UTAH 49,9,51,Touchdown
08:02,1,02:37,UTAH 20,6,19,Fumble
00:48,1,01:14,UTAH 16,3,83,Fumble
14:34,2,01:57,UTAH 41,3,-11,Punt
09:54,2,03:08,UTAH 25,6,16,Punt
04:51,2,01:26,UTAH 15,4,7,Downs
02:06,2,02:06,UTAH 25,12,61,End of Half
12:20,3,01:22,ORE 16,4,5,Field Goal
08:35,3,01:30,UTAH 27,3,6,Interception
05:57,3,02:29,UTAH 31,6,69,Touchdown
14:12,4,02:24,UTAH 17,5,83,Touchdown
10:29,4,02:10,UTAH 37,5,32,Missed FG
04:51,4,00:20,UTAH 25,2,0,Interception
04:24,4,02:17,UTAH 21,3,2,Punt
