0732011020141004,,732,110
Utah Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:14,UTAH 13,3,8,Punt
12:12,1,01:27,UTAH 37,3,3,Punt
08:05,1,01:36,UTAH 8,3,2,Punt
05:51,1,01:58,UTAH 46,3,3,Punt
02:00,1,03:15,UTAH 13,9,87,Touchdown
10:28,2,03:09,UTAH 25,6,25,Punt
03:52,2,03:50,UTAH 20,11,49,Downs
12:00,3,01:31,UTAH 28,4,15,Punt
05:45,3,05:23,UTAH 25,12,75,Touchdown
14:15,4,01:12,UTAH 43,3,6,Punt
12:22,4,02:08,UTAH 25,5,13,Punt
08:17,4,01:56,UCLA 35,4,8,Field Goal
04:50,4,04:16,UTAH 25,10,63,Field Goal
00:00,4,00:00,UTAH 32,0,0,
UCLA Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:46,1,01:34,UCLA 25,3,-11,Punt
10:45,1,02:40,UCLA 8,7,49,Punt
06:29,1,00:38,UCLA 31,2,-6,Interception
03:53,1,01:53,UCLA 11,5,29,Punt
13:45,2,03:17,UCLA 18,10,82,Touchdown
07:19,2,03:27,UCLA 5,8,23,Punt
00:02,2,00:02,UCLA 23,0,0,
15:00,3,03:00,UCLA 9,7,30,Punt
10:29,3,04:44,UCLA 20,12,80,Touchdown
00:22,3,01:07,UCLA 29,3,-8,Punt
13:03,4,00:41,UCLA 6,2,94,Touchdown
10:14,4,01:57,UCLA 21,3,-20,Punt
06:21,4,01:31,UCLA 37,5,63,Touchdown
00:34,4,00:34,UCLA 32,6,36,Downs
