0005008620141111,,5,86
Akron Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:26,1,00:53,AKR 45,3,0,Punt
04:59,1,01:19,AKR 47,3,-6,Fumble
00:02,1,01:11,AKR 42,3,8,Punt
09:30,2,04:16,AKR 25,10,59,Field Goal
03:07,2,00:54,AKR 20,3,0,Punt
00:15,2,00:15,AKR 25,1,-2,End of Half
15:00,3,05:27,AKR 25,16,75,Touchdown
06:42,3,00:16,AKR 21,1,0,Fumble
06:20,3,03:12,AKR 25,7,16,Punt
12:37,4,02:56,BUFF 45,8,45,Touchdown
05:53,4,01:26,AKR 44,4,-19,Fumble
01:43,4,01:43,AKR 33,7,40,End of Game
Buffalo Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:23,BUFF 25,2,9,Interception
14:37,1,03:11,BUFF 15,7,40,Fumble
10:33,1,05:34,BUFF 20,12,80,Touchdown
03:40,1,03:38,BUFF 20,7,80,Touchdown
13:51,2,04:21,BUFF 42,9,58,Touchdown
05:14,2,02:07,BUFF 41,5,20,Punt
02:13,2,01:58,BUFF 40,6,60,Touchdown
09:33,3,02:51,BUFF 39,4,61,Touchdown
06:26,3,00:06,AKR 24,1,24,Touchdown
03:08,3,05:31,BUFF 19,12,81,Touchdown
09:41,4,03:48,BUFF 35,7,21,Downs
04:27,4,02:44,AKR 25,5,25,Touchdown
