0521032720141101,,521,327
Oklahoma State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,03:12,OKST 16,8,84,Touchdown
11:36,1,03:04,OKST 24,8,44,Interception
04:16,1,02:20,OKST 25,4,9,Punt
12:46,2,03:31,OKST 11,7,30,Punt
08:12,2,03:02,OKST 37,6,10,Punt
03:44,2,01:38,OKST 41,3,3,Punt
00:20,2,00:20,OKST 38,3,13,Interception
10:19,3,02:45,OKST 15,5,10,Punt
05:32,3,01:31,OKST 16,3,1,PUNT
01:13,3,01:26,OKST 34,4,28,Fumble
13:28,4,03:01,OKST 25,5,2,Punt
09:28,4,01:24,OKST 25,3,2,PUNT
04:49,4,02:01,OKST 25,3,7,Punt
00:32,4,00:32,OKST 28,1,-3,END OF HALF
Kansas State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:48,1,00:12,OKST 0,0,0,Touchdown
08:32,1,04:16,KSU 27,10,73,Touchdown
01:56,1,04:10,KSU 31,10,69,Touchdown
09:15,2,01:03,KSU 18,3,5,Punt
05:10,2,01:26,KSU 20,3,9,Punt
02:06,2,01:46,KSU 24,4,16,Punt
00:00,2,00:00,KSU 20,0,0,
15:00,3,04:41,KSU 25,9,75,Touchdown
07:34,3,02:02,KSU 34,3,8,Punt
04:01,3,02:48,KSU 38,6,42,Field Goal
14:47,4,01:19,OKST 37,3,37,Touchdown
10:27,4,00:59,KSU 36,4,64,Touchdown
08:04,4,00:16,KSU 36,1,4,Interception
07:48,4,02:59,KSU 44,7,20,Field Goal
02:48,4,02:16,KSU 44,5,28,Downs
