0009066420141129,,9,664
UAB Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:39,UAB 13,7,43,Downs
11:54,1,00:43,UAB 36,3,64,Touchdown
08:46,1,02:59,UAB 11,7,89,Touchdown
02:31,1,04:02,UAB 16,9,38,Punt
08:21,2,01:04,UAB 32,4,20,Punt
05:05,2,04:10,50,9,50,Touchdown
00:41,2,00:30,USM 44,4,24,Missed FG
13:34,3,02:02,UAB 34,5,66,Touchdown
09:13,3,00:00,USM 0,0,0,Touchdown
06:03,3,06:14,UAB 23,13,60,Field Goal
13:44,4,01:34,USM 48,4,48,Touchdown
10:53,4,05:10,UAB 18,9,31,Punt
04:28,4,01:40,USM 43,3,5,Punt
00:33,4,00:33,UAB 43,1,-1,End of Game
Southern Mississippi Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:21,1,01:27,USM 44,6,20,Missed FG
11:11,1,02:25,USM 25,5,5,Punt
05:47,1,03:16,USM 25,8,59,Fumble
13:29,2,05:08,USM 11,14,57,Missed FG
07:17,2,02:12,USM 6,5,26,Punt
00:41,2,00:00,UAB 0,0,0,Touchdown
00:11,2,00:11,USM 20,1,12,End of Half
15:00,3,01:26,USM 25,6,17,Punt
11:32,3,02:06,USM 17,6,55,Field Goal
09:13,3,03:10,USM 25,8,75,Touchdown
14:49,4,01:05,USM 25,3,-10,Punt
12:10,4,01:17,USM 25,4,12,Punt
05:43,4,01:15,USM 12,4,88,Touchdown
02:48,4,02:15,USM 2,3,1,Punt
