0164040420141129,,164,404
Connecticut Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:00,CONN 25,3,6,Punt
11:32,1,02:04,CONN 15,4,21,Punt
04:59,1,01:51,CONN 25,4,5,Punt
00:44,1,01:22,CONN 25,3,15,Punt
13:05,2,04:10,MEM 32,11,18,Missed FG
06:59,2,01:34,CONN 40,3,1,Punt
01:50,2,01:47,CONN 21,10,51,Field Goal
13:51,3,03:15,CONN 25,7,39,Punt
09:49,3,00:50,CONN 24,2,15,Fumble
07:36,3,01:06,CONN 25,3,4,Punt
03:15,3,00:06,CONN 25,1,0,Interception
00:53,3,03:31,CONN 25,6,75,Touchdown
10:26,4,01:34,CONN 11,3,4,Punt
05:09,4,01:44,CONN 25,3,0,Punt
01:08,4,01:08,CONN 23,2,0,End of Game
Memphis Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:00,1,01:28,MEM 40,5,15,Punt
09:28,1,04:29,CONN 48,13,44,Field Goal
03:08,1,02:24,MEM 43,8,52,Field Goal
14:22,2,01:17,MEM 20,3,-6,Punt
08:55,2,01:56,MEM 20,8,23,Punt
05:25,2,03:30,MEM 20,10,80,Touchdown
00:03,2,00:00,MEM 39,0,0,
14:54,3,01:03,MEM 21,5,13,Punt
10:36,3,00:47,MEM 20,3,3,Punt
08:59,3,01:23,CONN 39,4,39,Touchdown
06:30,3,03:15,MEM 35,9,65,Touchdown
03:09,3,02:16,CONN 40,6,40,Touchdown
12:16,4,01:50,MEM 38,3,6,Punt
08:52,4,03:43,CONN 49,7,49,Touchdown
03:25,4,02:17,MEM 31,3,9,Punt
