0703032820140927,,703,328
Texas Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:38,TEX 25,10,29,Downs
08:44,1,05:16,TEX 20,11,78,Fumble
02:33,1,01:38,KU 18,4,18,Touchdown
11:49,2,01:27,TEX 5,3,4,Punt
08:29,2,01:45,TEX 13,5,18,Punt
05:44,2,01:02,KU 13,3,13,Touchdown
01:30,2,01:07,TEX 13,7,56,Missed FG
00:00,2,00:00,TEX 20,0,0,
10:23,3,02:00,TEX 20,4,21,Punt
03:21,3,03:08,TEX 5,5,5,Punt
13:51,4,01:34,TEX 33,3,20,Punt
12:07,4,01:26,KU 29,4,4,Field Goal
09:12,4,02:18,TEX 7,7,41,Punt
05:20,4,02:16,KU 27,6,27,Touchdown
Kansas Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:22,1,01:38,KU 46,5,40,Interception
03:28,1,00:55,KU 2,3,6,Punt
00:55,1,04:06,KU 25,11,34,Punt
10:22,2,01:53,TEX 45,3,0,Punt
06:44,2,01:00,KU 16,4,25,Interception
04:42,2,03:12,KU 25,9,33,Punt
00:23,2,00:23,KU 30,3,33,Interception
15:00,3,04:37,KU 25,11,33,Punt
08:23,3,05:02,KU 16,13,79,Downs
00:13,3,01:22,50,6,17,Downs
12:17,4,00:10,KU 20,1,0,Interception
10:41,4,01:29,KU 25,3,3,Punt
06:54,4,01:34,KU 21,4,6,Downs
03:04,4,03:04,KU 25,6,16,End of Game
