0419042820140906,,419,428
Middle Tennessee Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:06,1,01:53,MTSU 27,3,8,Punt
05:18,1,02:29,MTSU 25,5,23,Punt
01:41,1,01:49,MTSU 23,5,6,Interception
14:52,2,01:06,MTSU 25,3,5,Interception
13:40,2,04:29,MTSU 25,11,46,Downs
08:14,2,01:46,MTSU 21,3,5,Punt
04:21,2,02:25,MTSU 25,8,34,Downs
00:21,2,00:21,MTSU 20,1,-10,End of Half
15:00,3,01:03,MTSU 25,3,75,Touchdown
12:08,3,03:56,MTSU 27,9,69,Field Goal
04:17,3,00:08,MTSU 25,1,0,Interception
02:14,3,00:05,MINN 12,1,12,Touchdown
13:59,4,05:20,MTSU 20,16,56,Missed FG
04:35,4,03:50,MTSU 20,14,80,Touchdown
Minnesota Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:54,MINN 35,6,39,Missed FG
10:13,1,04:55,MINN 31,10,69,Touchdown
02:49,1,01:08,MINN 20,3,3,Punt
14:52,2,00:00,MTSU 0,0,0,Touchdown
13:46,2,00:06,MTSU 27,1,27,Touchdown
09:11,2,00:57,MINN 29,3,4,Punt
06:28,2,02:07,MINN 44,5,56,Touchdown
01:56,2,01:35,MINN 41,6,36,Interception
13:57,3,01:49,MINN 30,3,4,Punt
08:12,3,03:55,MINN 22,8,78,Touchdown
04:09,3,01:55,MINN 35,3,2,Punt
02:09,3,03:10,MINN 24,6,19,Punt
08:39,4,04:04,MINN 24,6,27,Punt
00:45,4,00:00,MTSU 45,0,0,
