0047070920140920,,47,709
Ball State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:20,1,02:53,BALL 11,6,17,Punt
07:10,1,02:50,BALL 32,8,36,Field Goal
01:10,1,03:00,BALL 39,8,33,Field Goal
11:55,2,02:01,TOL 22,6,14,Field Goal
08:57,2,06:03,BALL 29,15,54,Missed FG
00:31,2,00:31,BALL 17,1,-1,End of Half
14:55,3,02:00,BALL 30,5,26,Punt
09:10,3,03:50,BALL 2,7,28,Punt
03:22,3,01:24,BALL 25,4,75,Touchdown
10:19,4,04:24,BALL 25,13,75,Touchdown
Toledo Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:36,TOL 25,5,75,Touchdown
10:27,1,03:12,TOL 40,8,60,Touchdown
04:15,1,02:59,TOL 24,8,76,Touchdown
13:05,2,01:10,TOL 5,5,14,Interception
09:49,2,00:52,TOL 28,3,4,Punt
02:54,2,02:23,TOL 20,5,63,Fumble
12:55,3,03:45,TOL 20,7,34,Punt
05:20,3,01:52,BALL 37,5,37,Touchdown
01:53,3,06:34,TOL 28,14,72,Touchdown
05:40,4,05:40,BALL 46,9,40,End of Game
