0231070620141011,,231,706
Florida Intl Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,03:36,FIU 21,6,15,Punt
10:40,1,00:43,FIU 40,3,3,Punt
07:13,1,01:36,FIU 29,5,17,Fumble
04:22,1,02:50,FIU 8,8,46,Interception
00:15,1,01:04,UTSA 21,4,-5,Field Goal
12:05,2,01:45,FIU 22,3,-16,Punt
09:16,2,04:19,FIU 14,7,22,Punt
04:57,2,01:33,UTSA 28,4,28,Touchdown
00:39,2,00:39,FIU 36,1,3,End of Half
12:53,3,00:55,FIU 12,3,1,Punt
08:08,3,03:13,FIU 25,9,72,Fumble
01:03,3,05:00,FIU 33,14,60,Field Goal
05:59,4,01:21,FIU 7,3,5,Punt
01:54,4,00:07,FIU 24,0,2,Fumble
00:50,4,00:50,FIU 23,5,24,Interception
Texas San Antonio Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:24,1,00:44,UTSA 24,3,5,Punt
09:57,1,02:44,UTSA 19,6,30,Punt
05:37,1,01:15,FIU 46,3,-1,Punt
01:32,1,01:17,FIU 44,3,-21,Fumble
14:11,2,02:06,UTSA 29,3,5,Punt
10:20,2,01:04,FIU 44,3,4,Punt
00:00,2,00:00,UTSA 28,0,0,Fumble
03:24,2,02:45,UTSA 26,9,74,Touchdown
15:00,3,02:07,UTSA 35,5,22,Punt
11:58,3,03:50,UTSA 29,8,46,Field Goal
04:55,3,03:52,UTSA 3,8,64,Fumble
11:03,4,05:04,UTSA 31,8,23,Punt
04:38,4,02:51,FIU 47,7,37,Field Goal
01:47,4,00:57,FIU 26,4,4,Field Goal
